Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,source
GO_Cellular_Component_2023,Late Endosome (GO:0005770),86/205,0.00010533275878070687,0.0010416239479425,0,0,1.7290041980802604,15.834887993228008,SCARB2;STEAP3;RNF13;SPPL2A;PCSK9;FYCO1;ZFYVE26;LAPTM4A;LAMP1;CTSL;LAMP2;SDF4;VPS35;ATP7A;AP5S1;UBXN6;CHID1;VPS18;MAP2K2;ANXA2;STARD3NL;SLC11A1;STX8;VPS33A;SLC11A2;MAGI2;AP5B1;MFSD12;MR1;BACE1;VAMP8;WDR81;CHMP4C;CHMP3;RAB7B;SLC29A3;RAB7A;CHMP5;CD63;VAC14;GRN;TSG101;SRC;PIK3R4;CXCR4;PLD3;HDAC6;ECPAS;HLA-DMA;AP5M1;HLA-DMB;VPS8;PSAP;VPS11;SLC38A9;RILP;VTI1B;HLA-DRB5;TMEM30A;SLC31A2;VTA1;TMEM192;CTNS;SNF8;MCOLN1;RAB11A;TMEM230;RMC1;BST2;FIG4;TMEM59;SNX16;RAB14;RNF149;SNX14;CHMP2B;VPS41;RAB9A;HLA-DRA;LAMTOR2;SIGLEC1;OSBPL1A;LAMTOR3;HLA-DRB1;LGMN;LAMTOR5,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Ficolin-1-Rich Granule (GO:0101002),78/184,0.00014389010089176023,0.0013919803238442,0,0,1.7597157056177526,15.56725589981819,GPI;HSP90AB1;SERPINA1;TMEM179B;CTSZ;SRP14;AP2A2;ALAD;LGALS3;PNP;PSMD7;ACTR1B;LAMP1;FTH1;ADGRE3;STBD1;LAMP2;PSMD3;TBC1D10C;ITGAX;TIMP2;SIRPA;CTSH;ENPP4;RAC1;GUSB;CTSD;PGM1;CTSB;KCMF1;HSP90AA1;FCER1G;DYNLT1;SLC11A1;GAA;ATP6AP2;NME2;COMMD3;DYNLL1;ILF2;PSMA5;PSMA2;CAT;PPIE;PPIA;ATP6V0C;CFD;CSTB;ASAH1;PSMD14;COPB1;FPR2;GNS;PSMB7;PRDX4;ALOX5;PSMB1;LTA4H;CCT8;CD58;ATG7;ARSB;GSDMD;XRCC6;GSN;IDH1;AGL;HUWE1;PDAP1;DERA;DIAPH1;PFKL;PSMC3;GLB1;IMPDH2;PSMC2;ACTR10;VPS35L,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,MICOS Complex (GO:0061617),7/7,0.0001988179527862956,0.0018824252976574,0,0,98553.0,839979.1401732138,CHCHD3;APOOL;CHCHD6;CHCHD10;IMMT;MICOS13;MICOS10,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,"Preribosome, Large Subunit Precursor (GO:0030687)",13/18,0.00023071609881727113,0.0021389304994517,0,0,6.193703452945159,51.86807088262304,NIP7;MAK16;PPAN;WDR12;FTSJ3;EBNA1BP2;NSA2;EIF6;MRTO4;RRS1;ZNF622;MDN1;RRP15,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Phagocytic Vesicle Membrane (GO:0030670),25/45,0.0002462635609742041,0.0022364751966024,0,0,2.9806224559023065,24.76631451770534,HFE;HVCN1;PIK3R4;STX4;ATP6V0E2;ATP7A;B2M;ATP6V0B;ATP6V0E1;APLP2;SLC11A1;TAP2;CYBB;HLA-C;HLA-F;HLA-G;TAPBP;VAMP8;CALR;ATP6V0D1;CLEC4E;ATP6V0C;ATP6V0D2;RAB7A;VAMP3,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Ficolin-1-Rich Granule Lumen (GO:1904813),55/123,0.0002650626867085905,0.0023590579117064,0,0,1.9318831351156216,15.910108960717992,GPI;HSP90AB1;SERPINA1;CTSZ;SRP14;ALAD;PNP;PSMD7;ACTR1B;FTH1;PSMD3;TIMP2;CTSH;GUSB;CTSD;PGM1;CTSB;KCMF1;HSP90AA1;DYNLT1;NME2;COMMD3;ILF2;PSMA5;PSMA2;CAT;PPIE;PPIA;CFD;CSTB;ASAH1;PSMD14;GNS;PSMB7;PRDX4;ALOX5;PSMB1;LTA4H;CCT8;ATG7;ARSB;GSDMD;XRCC6;GSN;IDH1;AGL;HUWE1;PDAP1;DERA;PFKL;PSMC3;GLB1;IMPDH2;PSMC2;ACTR10,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Phagocytic Vesicle (GO:0045335),46/100,0.0003767443631263539,0.0032757486880496,0,0,2.0335697399527186,16.032549304041865,STX12;ITGB5;NCF2;UNC93B1;HFE;HVCN1;ZDHHC5;PIK3R4;RAB22A;SNX3;RAB20;ITGAV;STX4;ATP7A;ATP6V0E2;B2M;RAB8A;APPL1;PDIA3;ATP6V0B;ATP6V0E1;APLP2;SLC11A1;TAP2;ANXA11;CYBB;HLA-C;HLA-F;HLA-G;MTOR;RAB11A;TAPBP;VAMP8;RAB14;RAB34;RAB9A;RAB38;TLR7;CALR;ATP6V0D1;CLEC4E;RAB7B;ATP6V0D2;ATP6V0C;RAB7A;VAMP3,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Azurophil Granule (GO:0042582),66/155,0.00038579472155217057,0.0032757486880496,0,0,1.771922586092747,13.927675017843896,PYGB;B4GALT1;TMEM179B;HFE;HEXB;FAF2;HEXA;MAGT1;LAMP1;GM2A;LAMP2;C3AR1;PSMD1;GUSB;SNAP29;CTSC;ARSA;CCT2;MANBA;NHLRC3;ANXA2;GAA;ANXA11;NDUFC2;DDOST;DNAJC3;VAMP8;TUBB2A;NPC2;ATP6V0C;FTL;CD63;GRN;RAB5C;BRI3;MGST1;PSEN1;RETN;GNS;RAP1B;SDCBP;NCSTN;CYB5R3;DPP7;CREG1;PSAP;STOM;AGA;CCT8;ARSB;CTSA;TMEM30A;PTGES2;FUCA1;FUCA2;PA2G4;TUBB4B;PRDX6;BST2;GALNS;FABP5;GLB1;MAN2B1;CD68;ACTR10;GLA,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Multimeric Ribonuclease P Complex (GO:0030681),8/9,0.00039014534936321354,0.0032757486880496,0,0,19.046845932690683,149.4985260676867,POP5;POP7;POP4;RPP30;RPP40;RPP21;RPP25;RPP38,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Secretory Granule Lumen (GO:0034774),121/316,0.0005247064556169591,0.0043239698657323,0,0,1.4853793103448276,11.218582108559556,CYFIP1;GHDC;SPARC;PROS1;SERPINE1;SRP14;PNP;PSMD7;PSMD3;PSMD1;FAM3C;B2M;ARSA;NHLRC3;ACTN1;ACTN4;ARMC8;GTPBP2;ILF2;OSCAR;CHIT1;SERPING1;PPIE;PPIA;FTL;CFD;PSMD14;TEX264;PDGFB;PDGFA;GNS;SDCBP;CYB5R3;PRDX4;DPP7;NEU1;A2M;ATG7;ARSB;S100A11;VTI1B;CTSA;GSDMD;XRCC6;APOOL;FUCA1;IDH1;FUCA2;FN1;PA2G4;PRDX6;DERA;SCCPDH;MAGED2;MAN2B1;NIT2;LGALS3BP;GPI;PYGB;ECM1;SERPINA1;HSP90AB1;HEXB;CTSZ;FAF2;OLA1;CTSW;ALAD;ACTR1B;GM2A;TMSB4X;TIMP2;CTSH;GUSB;CTSD;SPTAN1;CEP290;CAMP;CTSC;CCT2;HSP90AA1;ANXA2;DYNLT1;VWF;NME2;PSMA5;DNAJC3;F8;TUBB2A;PSMA2;NPC2;CAT;CSTB;ITIH4;GRN;PDXK;RETN;PSMB7;ALOX5;CREG1;PSMB1;CDC37L1;AGA;CCT8;GSN;PTGES2;AGL;HUWE1;VEGFB;TUBB4B;VEGFA;GALNS;ERP44;PFKL;FABP5;PSMC3;GLB1;IMPDH2;PSMC2;ACTR10;GLA,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,COPI-coated Vesicle (GO:0030137),6/6,0.0006720545543989859,0.0054375323037736,0,0,84474.0,617097.0183142629,TMEM199;TMED10;KDELR1;TMED2;KDELR2;KDELR3,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,ER To Golgi Transport Vesicle Membrane (GO:0012507),28/55,0.0007286734806568201,0.0057903517659336,0,0,2.4728397156701925,17.86449843659559,MCFD2;SEC23A;TMED10;SAR1B;HFE;PDCD6;USO1;LMAN1;TMED2;CD59;TMED7;B2M;HLA-DQA1;HLA-DPA1;VTI1B;CD74;SEC16B;HLA-DRB5;SLC30A5;HLA-C;HLA-F;HLA-G;CNIH1;HLA-DRA;FOLR1;HLA-DQB2;CNIH4;HLA-DRB1,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,U2-type Spliceosomal Complex (GO:0005684),41/90,0.000969358878116796,0.0075678017677539,0,0,1.9964945161738168,13.853427194389962,SF3B3;RBM8A;SF3B6;EIF4A3;WBP4;SNU13;CWC27;HTATSF1;PRPF8;SART1;SNRPD2;RBMX2;SNRPD1;DHX16;SNRPB2;SNRPD3;TXNL4A;BCAS2;SF3A3;IK;PPIL1;SNRPN;PRPF40B;PLRG1;CWC15;LSM5;MAGOHB;LSM4;LSM3;LSM2;GCFC2;LSM7;SNRNP40;PRPF6;LSM6;MFAP1;SNRPG;PPIE;SNRPE;PRPF31;SNRPF,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Secretory Granule Membrane (GO:0030667),107/279,0.0009980738044245234,0.0076576352236019,0,0,1.4880370957032345,10.281865117664584,SPARC;TMEM179B;HFE;LGALS3;LAMP1;PLAU;ANPEP;CLEC5A;LAMP2;C3AR1;TBC1D10C;SIRPA;ENPP4;SLC11A1;APLP2;SLC30A5;HLA-C;ADAM10;CYBB;MCEMP1;SCAMP1;SYTL4;TMX3;TYROBP;CD109;TMEM63A;RAB5C;TMED10;BRI3;COPB1;HVCN1;C5AR1;MGST1;FPR2;PSEN1;RAP1B;CYB5R1;NCSTN;PSAP;RAB6A;ATP6V1D;HMOX2;RAB4B;ABCA3;BST2;DIAPH1;CYSTM1;DEGS1;PAM;B4GALT1;ICA1;MAGT1;AP2A2;ADGRE5;STBD1;ADGRE3;ITGAX;ANXA7;OLR1;TMED2;ITGAV;RAC1;SNAP29;CD53;MANBA;FCER1G;MME;GAA;ATP6AP2;PLAUR;NDUFC2;TMC6;KCNAB2;DYNLL1;DDOST;RAP2C;VAMP8;TMBIM1;PECAM1;CD47;ATP6V0C;CD44;RAB7A;CD63;PTAFR;MOSPD2;SRI;AGPAT2;PGRMC1;STOM;CD59;CD58;LAIR1;TMEM30A;LHFPL2;RAB10;TSPAN14;FCGR2A;FABP5;RAB14;RAB18;CD9;LAMTOR2;CD68;CYB561;LAMTOR3;VPS35L,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Lumenal Side Of Endoplasmic Reticulum Membrane (GO:0098553),16/27,0.0012806269838876,0.0096589662344066,0,0,3.465291355553845,23.080245568344584,CD74;HLA-DRB5;HFE;SPPL2A;HLA-C;PKD2;HLA-F;HLA-G;TAPBP;CANX;HLA-DRA;CALR;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,U4 snRNP (GO:0005687),8/10,0.0014401470154328,0.0105059905224196,0,0,9.52274649078302,62.30742624567124,SNRPN;SNRPD2;SNRPD1;SNRPG;PRPF31;SNRPE;SNRPD3;SNRPF,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,"Preribosome, Small Subunit Precursor (GO:0030688)",8/10,0.0014401470154328,0.0105059905224196,0,0,9.52274649078302,62.30742624567124,LTV1;NOP14;NOB1;TSR1;NOC4L;RIOK2;UTP20;RIOK1,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,COPI Vesicle Coat (GO:0030126),9/12,0.0015183824076441,0.0107800107877661,0,0,7.14276048714479,46.35729923875021,CCL13;COPB2;COPB1;TMED3;COPZ2;COPG2;COPG1;TMED7;COPZ1,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Endocytic Vesicle Membrane (GO:0030666),65/159,0.0015261588306275,0.0107800107877661,0,0,1.651379563422858,10.70919856366481,SCARB2;TFRC;HFE;WASL;AP2A2;AREG;SLC2A8;ATP7A;LDLRAP1;B2M;AP2M1;WLS;HLA-DPA1;ATP6V0B;ATP6V0E1;SLC11A1;TAP2;CYBB;HLA-C;HLA-F;HLA-G;DNM2;TAPBP;VAMP8;GPR161;PICK1;ATP6V0D1;CLEC4E;VAMP4;ATP6V0D2;ATP6V0C;HLA-DQB2;HBEGF;RAB7A;VAMP3;COLEC12;CAMK2D;LRP1;HVCN1;PIK3R4;ADRB2;TGOLN2;UBB;AP2S1;STX4;APOE;ATP6V0E2;FCGR1A;HLA-DQA1;MSR1;CD74;CD163;HLA-DRB5;FZD5;FZD4;M6PR;AP2B1;MARCO;CD4;MDM2;HLA-DRA;CD9;CALR;IL7R;HLA-DRB1,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116),26/52,0.0015647171401546,0.0108796738651381,0,0,2.3838846480067852,15.400014526790777,MCFD2;SERPINA1;TMED10;KDELR1;CTSZ;LMAN1;TMED3;TMED2;CD59;MGAT1;TMED7;CTSC;TMED9;GALNT1;TAP2;TAPBP;TMEM199;F8;CNIH1;TBC1D20;ZDHHC9;CALR;PLPP3;FOLR1;CNIH4;BET1,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Lipid Droplet (GO:0005811),37/82,0.0020634324364792,0.0141265759112807,0,0,1.9610922275096307,12.126187187547137,EDA;RAB5C;FAF2;HILPDA;AUP1;ABHD5;HSD17B11;RAP1B;NSDHL;CYB5R3;RNF213;AIFM2;RDH10;BCAP31;HSD3B7;ANXA2;RSAD2;PLA2G4C;ACSL4;ACSL3;LSS;DHRS3;BSCL2;CTDNEP1;FIG4;FABP4;SCCPDH;ZW10;C18ORF32;LPCAT2;PNPLA3;RAB18;PNPLA4;PLIN2;LDAH;CES1;RAB7A,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,MHC Protein Complex (GO:0042611),13/21,0.0021230332131971,0.014314390604132,0,0,3.870239505754909,23.82097371516266,CD74;HLA-DRB5;HFE;HLA-C;HLA-F;HLA-DMA;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Late Endosome Membrane (GO:0031902),38/85,0.0022187796613718,0.014736670885231,0,0,1.9284414884575465,11.784316267988496,SCARB2;CD63;VAC14;RNF13;LITAF;PLD3;LAPTM4A;HLA-DMA;HLA-DMB;LAMP2;UBXN6;VTI1B;HLA-DRB5;TMEM30A;ANXA2;STARD3NL;SLC31A2;SLC11A1;SLC11A2;SNF8;MR1;RMC1;VAMP8;FIG4;WDR81;CHMP2B;VPS41;CHMP4C;CHMP3;HLA-DRA;LAMTOR2;RAB7B;LAMTOR3;SLC29A3;HLA-DRB1;CHMP5;RAB7A;LAMTOR5,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Mitochondrial Alpha-Ketoglutarate Dehydrogenase Complex (GO:0005947),5/5,0.0022714393717111,0.0148645664766389,0,0,70395.0,428518.4093964562,BCKDK;MRPS36;BCKDHB;DBT;DLD,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Clathrin-Coated Vesicle (GO:0030136),35/78,0.0030096176528118,0.0194098529782794,0,0,1.940987285557373,11.26926005674586,TMED10;CLTA;AP2A2;GGA2;SNX3;TGOLN2;FCHO2;MYO6;AP2S1;DVL2;STX6;ATP7A;AP2M1;RAB8A;TMED9;PHETA2;VWF;SORT1;SFTPC;OCRL;AP2B1;SCAMP1;PHETA1;MYO1E;LMBRD1;DAB2;HAX1;RAB14;RAB12;RAB13;VPS41;GOPC;GPR107;SPG21;VAMP3,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Vacuolar Proton-Transporting V-type ATPase Complex (GO:0016471),14/24,0.0031549049387898,0.0200561813965926,0,0,3.3344506517690875,19.2024241225559,ATP6V0B;ATP6V1G1;CCDC115;TMEM199;ATP6V1B2;ATP6V1H;ATP6V0D1;ATP6V0E2;ATP6V1E1;ATP6V0C;ATP6V0D2;ATP6V1D;ATP6V1C1;ATP6V1F,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,MHC Class II Protein Complex (GO:0042613),10/15,0.0032663537704616,0.0201878809424368,0,0,4.761969209947555,27.257897339691077,CD74;HLA-DRB5;HLA-DMA;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,TIM23 Mitochondrial Import Inner Membrane Translocase Complex (GO:0005744),10/15,0.0032663537704616,0.0201878809424368,0,0,4.761969209947555,27.257897339691077,DNAJC19;HSPA9;PAM16;GRPEL2;TIMM23;TIMM44;ROMO1;TIMM10;TIMM21;TIMM50,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Spliceosomal snRNP Complex (GO:0097525),27/57,0.0034609773500458,0.0208348653825955,0,0,2.145249406175772,12.155421321221988,SF3B3;SF3B6;SNU13;HTATSF1;PRPF8;SNRPD2;RBMX2;SNRPD1;SNRPB2;SNRPD3;TXNL4A;SF3A3;SNRPN;PRPF40B;LSM5;LSM4;LSM3;LSM2;LSM7;SNRNP40;PRPF6;LSM6;SNRPG;PPIH;SNRPE;PRPF31;SNRPF,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,U6 snRNP (GO:0005688),6/7,0.0035114941656059,0.0208348653825955,0,0,14.28030431107354,80.70819071361052,LSM7;LSM6;LSM5;LSM4;LSM3;LSM2,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Ribonuclease MRP Complex (GO:0000172),6/7,0.0035114941656059,0.0208348653825955,0,0,14.28030431107354,80.70819071361052,POP5;POP7;POP4;RPP30;RPP40;RPP25,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Early Endosome (GO:0005769),113/307,0.0037157872317146,0.0217569120804343,0,0,1.392502520519156,7.791280971159728,IFITM3;PI4K2B;WASHC5;HFE;LDLRAD4;WASHC2A;ZFYVE28;ZFYVE26;ANKFY1;AP1S1;VPS35;B2M;WLS;WASHC3;MAP2K2;MMGT1;STX8;VPS33A;SLC11A2;HLA-C;OCRL;HLA-F;HLA-G;MR1;RUFY1;WDR81;SLC9A6;KIF16B;RAB38;ATP6V0D1;ATP6V0D2;PI4K2A;VPS28;CD274;RAB5C;TSG101;VPS26A;PLD3;PRDX3;SNX3;SNX4;SNX1;TMEM127;VPS8;VPS11;APOE;SNX7;SNX8;VTI1B;TBC1D16;F8A1;PHETA2;RAB4A;FZD5;HPS5;PHETA1;TMEM230;EHD4;NF2;CD22;DAGLA;SNX12;PCSK9;SNX13;PTPN23;RAB22A;EEA1;PMEPA1;LDLRAP1;ATP7A;UBXN6;APPL1;BOK;ANXA1;MME;DTX3L;SLC2A13;COMMD1;BACE1;VAMP8;RABEP1;ALS2;RAPGEF1;PICK1;VAC14;ASAH1;LRP1;TGFBRAP1;CXCR4;SNX33;TMEM163;CLN6;ECPAS;HSPD1;GGA2;STX6;RAB29;APBB2;FCGR1A;PDLIM4;AOC3;TMEM30A;SLC31A1;SORT1;AP3D1;CTNS;FIG4;CD4;CLCN4;SNX16;RAB14;APOC2;SIGLEC1,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Transport Vesicle Membrane (GO:0030658),28/60,0.003838441447648,0.0219957961011104,0,0,2.085716103852028,11.602189752246218,RAB1A;MCFD2;SEC23A;TMED10;SAR1B;HFE;USO1;AREG;LMAN1;TMED2;CD59;B2M;HLA-DQA1;HLA-DPA1;VTI1B;CD74;SEC16B;HLA-DRB5;SLC30A5;HLA-C;HLA-F;HLA-G;CNIH1;HLA-DRA;FOLR1;HLA-DQB2;CNIH4;HLA-DRB1,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Mitochondrial Respiratory Chain Complex III (GO:0005750),8/11,0.0039048716673881,0.0219957961011104,0,0,6.3480466768138,35.20328557230477,UQCRB;UQCRQ;UQCRFS1;UQCR11;CYC1;UQCR10;UQCRC2;UQCRH,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Respiratory Chain Complex III (GO:0045275),8/11,0.0039048716673881,0.0219957961011104,0,0,6.3480466768138,35.20328557230477,UQCRB;UQCRQ;UQCRFS1;UQCR11;CYC1;UQCR10;UQCRC2;UQCRH,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Recycling Endosome (GO:0055037),63/159,0.0042565740405825,0.0236771931007402,0,0,1.5664635967907137,8.551780080184425,TFRC;HFE;TNF;ZDHHC2;RAC1;LDLRAP1;B2M;RAB8A;BOK;PDIA3;STX8;SLC11A2;HLA-C;OCRL;COMMD1;HLA-F;SCAMP1;TUBG1;HLA-G;SCAMP3;SCAMP2;BACE1;RAP2C;VAMP8;RAP2A;SLC9A6;GPR161;ABCG1;OPTN;ARF6;VAMP3;CD274;STX12;AKAP5;VPS50;VPS53;VPS52;RAB29;STX6;TBC1D12;PDLIM4;VTI1B;ARFGEF2;PHETA2;RAB4A;RAB4B;SLC31A1;FZD7;SNF8;PHETA1;TMEM230;RAB11A;RAB10;EHD4;CLCN4;RAB14;RAB12;RAB13;TPP1;TUBGCP4;LZTR1;CD22;RAN,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Tertiary Granule (GO:0070820),64/162,0.0043167641420806,0.0237155560892086,0,0,1.558895164690428,8.488572646204938,CYFIP1;TMEM179B;AP2A2;LGALS3;LAMP1;PLAU;FTH1;ADGRE3;STBD1;CLEC5A;LAMP2;TBC1D10C;ITGAX;TIMP2;SIRPA;CTSH;OLR1;ENPP4;RAC1;B2M;CTSD;SPTAN1;CAMP;PGM1;CD53;FCER1G;SLC11A1;GAA;ATP6AP2;CYBB;MCEMP1;ARMC8;KCNAB2;TMC6;DYNLL1;ILF2;OSCAR;CHIT1;RAP2C;VAMP8;CD47;ATP6V0C;CSTB;ASAH1;TMEM63A;STXBP3;COPB1;PTAFR;FPR2;STOM;CD59;LTA4H;CD58;LAIR1;GSDMD;IDH1;DIAPH1;TSPAN14;RAB14;CYSTM1;LAMTOR2;NIT2;LAMTOR3;VPS35L,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Tertiary Granule Membrane (GO:0070821),32/72,0.0052984284811836,0.028753666757643,0,0,1.907148921718458,9.994118345508832,TMEM63A;COPB1;PTAFR;FPR2;PLAU;STBD1;CLEC5A;ITGAX;OLR1;SIRPA;STOM;CD59;LAIR1;CD53;FCER1G;GAA;SLC11A1;ATP6AP2;CYBB;MCEMP1;KCNAB2;TMC6;DYNLL1;RAP2C;VAMP8;TSPAN14;RAB14;CYSTM1;LAMTOR2;CD47;ATP6V0C;LAMTOR3,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Azurophil Granule Lumen (GO:0035578),38/89,0.0057820704538594,0.0310002572526198,0,0,1.7766845646978833,9.1552439253673,PYGB;GRN;HEXB;FAF2;RETN;GNS;SDCBP;CYB5R3;DPP7;GM2A;CREG1;PSMD1;AGA;CCT8;GUSB;CTSC;ARSB;CTSA;ARSA;CCT2;ANXA2;NHLRC3;PTGES2;FUCA1;FUCA2;PA2G4;TUBB4B;PRDX6;DNAJC3;GALNS;TUBB2A;FABP5;NPC2;GLB1;MAN2B1;ACTR10;GLA;FTL,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Cilium (GO:0005929),95/257,0.0063868091545904,0.0338348818308659,0,0,1.4008245286137493,7.079095451434336,TTC23;TRAF3IP1;IFT172;PKD2L1;PKD2;TXNDC15;HSPB11;DNALI1;IFT52;TCTN3;TCTN2;FFAR4;BBS9;BBS7;KIFAP3;SPA17;IFT57;TNPO1;BBS5;BBS4;RAB8A;DYNC2H1;ANXA1;IFT140;DNAAF5;RPGRIP1L;DYNLL1;CCSAP;WDR35;MLF1;IQCG;IFT88;IFT43;DAAM1;IFT81;RILPL1;GPR161;CATSPERG;TMEM216;WDPCP;FAM161B;ALPK1;IFT46;GAS8;CCDC40;CEP104;TEDC1;INTU;ARL6;ARL3;ADCY3;ARL2;TULP3;DYNC2LI1;IFT74;ARL13B;KIF3A;TMEM67;NPHP1;P2RY1;PDE6D;EPS8L1;TOGARAM1;ATP6V1D;PDZD7;GPR157;BBS2;NEK8;BBS1;DNAH17;SEPTIN2;USP9X;WDR19;MOK;IFT122;BBIP1;TMEM231;CAMSAP3;RAB10;RSPH3;AHI1;TTC8;TTLL5;IFT22;RAB14;UBXN10;TTLL1;TRPV4;TTC30A;IFT27;CEP41;DYNLRB1;CCDC66;CLUAP1;CEP89,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Microbody Lumen (GO:0031907),23/49,0.0076810099082605,0.0392446381245204,0,0,2.1077483892845033,10.262635848487092,PHYH;IDH1;ECI2;ECH1;PIPOX;HSD17B4;TYSND1;CROT;DDO;DHRS4;PEX7;HMGCL;GRHPR;AMACR;SCP2;ACOX1;EHHADH;AGPS;CAT;ACOT2;MLYCD;ACOT4;NUDT12,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Peroxisomal Matrix (GO:0005782),23/49,0.0076810099082605,0.0392446381245204,0,0,2.1077483892845033,10.262635848487092,PHYH;IDH1;ECI2;ECH1;PIPOX;HSD17B4;TYSND1;CROT;DDO;DHRS4;PEX7;HMGCL;GRHPR;AMACR;SCP2;ACOX1;EHHADH;AGPS;CAT;ACOT2;MLYCD;ACOT4;NUDT12,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Early Endosome Membrane (GO:0031901),47/116,0.0076980141271352,0.0392446381245204,0,0,1.6246243578925552,7.9067102722108515,IFITM3;PI4K2B;WASHC5;CD274;VAC14;RAB5C;DAGLA;HFE;SNX12;LDLRAD4;LITAF;TMEM163;PLD3;WASHC2A;ZFYVE28;SNX3;GGA2;SNX4;SNX1;PMEPA1;ATP7A;FCGR1A;B2M;SNX8;SNX5;UBXN6;WASHC3;WLS;VTI1B;BOK;RAB4A;ANXA1;TMEM30A;FZD5;SLC31A1;HLA-C;OCRL;HLA-F;HLA-G;MR1;RUFY1;FIG4;RABEP1;SLC9A6;WDR81;RAB14;PI4K2A,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Proton-Transporting V-type ATPase Complex (GO:0033176),12/21,0.0077607374268714,0.0392446381245204,0,0,3.174818074124217,15.425418476973755,ATP6AP1L;TMEM199;ATP6V0B;ATP6V1G1;CCDC115;ATP6AP2;ATP6V1H;ATP6V0D1;ATP6V0C;ATP6V0D2;ATP6V1D;ATP6V1F,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,Clathrin-Coated Endocytic Vesicle (GO:0045334),36/85,0.0082543326554255,0.0412716632771276,0,0,1.751530178766494,8.4021201243621,SCARB2;TFRC;CLTA;AP2A2;AREG;SLC2A8;TGOLN2;MYO6;AP2S1;DVL2;APOE;LDLRAP1;FCGR1A;AP2M1;HLA-DQA1;HLA-DPA1;CD74;HLA-DRB5;FZD5;FZD4;SFTPC;M6PR;OCRL;AP2B1;VAMP8;MYO1E;LMBRD1;CD4;CD9;HLA-DRA;VAMP4;IL7R;HLA-DQB2;HLA-DRB1;HBEGF;VAMP3,GO_Cellular_Component_2023_upregulated
GO_Cellular_Component_2023,90S Preribosome (GO:0030686),8/12,0.0086778653082253,0.0429072229128921,0,0,4.76069676982919,22.598930985115807,RSL1D1;NOP14;TBL3;UTP4;HEATR1;NOC4L;SRFBP1;UTP20,GO_Cellular_Component_2023_upregulated
