names,scores,logfoldchanges,pvals,pvals_adj
Tomm6,3.987153,1.037371,6.687092054190699e-05,0.0010640353226690326
Bcr,3.9866846,1.1299301,6.70029885277417e-05,0.0010656115687774092
Clec4a3,3.9803333,2.1016688,6.881871186344915e-05,0.0010934114726926455
Syt13,3.9800699,1.1703681,6.889501476736299e-05,0.0010940853673213546
Rgcc,3.9782553,1.3115754,6.94228361132084e-05,0.0011013839134717117
Rps3a1,3.9772894,6.2962904,6.970533108014949e-05,0.0011053225019266337
Ifit2,3.977143,1.6334819,6.97482281036558e-05,0.0011054597664833224
Mir22hg,3.9764113,0.8599941,6.996308811468358e-05,0.0011083210499423745
Paics,3.9751234,0.8435639,7.034276339115315e-05,0.0011137891692414809
Psma1,3.974743,1.0162889,7.045531267807002e-05,0.001115024396966417
Podxl,3.9733965,1.4267102,7.085493344315294e-05,0.0011207993759001435
Tes,3.9726064,0.8226433,7.109049110472802e-05,0.0011235627165935844
Sugt1,3.972577,0.7118872,7.109922967324432e-05,0.0011235627165935844
Lrrk1,3.9702356,0.8454948,7.180161683595884e-05,0.0011341072404838215
Entr1,3.969094,0.70850396,7.214640557699855e-05,0.0011389959433023952
Cd83,3.968977,1.6103824,7.218185693795077e-05,0.0011389986565208897
Trim12c,3.9636793,0.9976087,7.38033838447948e-05,0.0011640167305467515
Cemip2,3.962333,1.3578125,7.422094142965895e-05,0.0011700308076447946
Slc38a2,3.9603426,0.82111746,7.484229500245516e-05,0.001178677937521866
Lmf2,3.9603133,0.99503666,7.48514691520815e-05,0.001178677937521866
Abhd17c,3.9602256,0.7783768,7.487899798226257e-05,0.001178677937521866
Cyth3,3.9595232,1.0807511,7.509957356327372e-05,0.0011815739437087192
Capza1,3.9594061,0.9933809,7.513639584617959e-05,0.0011815774670696092
St13,3.9554548,0.6892946,7.638920714591207e-05,0.0012006940373445816
Rps4x,3.954518,6.7579613,7.668905231775871e-05,0.0012048204642719417
Dctn2,3.9533768,0.7552415,7.705599333530823e-05,0.0012099964712210243
Adam15,3.9530547,0.7786055,7.71597892837689e-05,0.001211037334480544
Psmd10,3.9521182,0.91281396,7.746249331216859e-05,0.0012151975687965805
Gtf2b,3.9479327,0.79687357,7.882897386830266e-05,0.0012354336996787142
Apba3,3.9461765,0.8942998,7.940908240054265e-05,0.0012430243483737807
Creb3,3.9460595,0.80999136,7.944789944860896e-05,0.0012430243483737807
Tapbpl,3.9460008,0.8604558,7.946731469857467e-05,0.0012430243483737807
Ly86,3.9414642,0.965767,8.098571562670133e-05,0.0012655488039729197
Runx3,3.9410253,2.4742887,8.113410416590497e-05,0.001267254258827403
Mrpl58,3.9402056,0.65253925,8.141178396541659e-05,0.0012709765209494557
Plpp1,3.94003,0.72597724,8.147140353283522e-05,0.0012712925389355171
Sparcl1,3.9391227,1.519767,8.178009595172071e-05,0.0012754929457977307
Ssna1,3.9376593,0.7303932,8.228031755207848e-05,0.0012826750614045649
Ighm,3.9375422,1.3076346,8.232045995919158e-05,0.0012826814912077703
Mex3c,3.9361372,0.6222147,8.280361487162509e-05,0.0012895874125086425
Hdgf,3.932625,0.7753192,8.40232540635331e-05,0.0013070094629769173
Psmc2,3.9325664,0.79273784,8.404372448939385e-05,0.0013070094629769173
Srsf10,3.9317176,0.7342405,8.434107579100295e-05,0.0013110022300975108
Frmd6,3.9281762,1.1581241,8.559250982311949e-05,0.0013298143309140582
Svil,3.9268591,0.8844385,8.606237931168814e-05,0.0013364713401047869
Snx3,3.9246347,1.2880875,8.686147516294506e-05,0.0013475842026120525
Itgb1bp1,3.9242542,1.2242286,8.699886279140117e-05,0.0013490673800290044
Emcn,3.9226444,1.5592754,8.758239317061637e-05,0.0013568126504382675
Pde5a,3.919776,0.64500546,8.863131338755032e-05,0.0013724038142527875
Dennd4a,3.9181955,1.5872332,8.921434982568555e-05,0.0013801079463930323
Tspyl1,3.915971,0.8073791,9.004106019299424e-05,0.00139222970705499
Fdx2,3.9147124,0.65823704,9.051200422265385e-05,0.0013985115138704777
Reep3,3.914654,0.77352124,9.053396512279071e-05,0.0013985115138704777
Sdf4,3.912049,1.1384516,9.151633635102789e-05,0.00141233504736756
Ewsr1,3.910849,0.6610999,9.197226896824911e-05,0.001418693121662648
Ptk2b,3.9102635,0.84362894,9.219545283300924e-05,0.0014214566354888746
Tmed3,3.9091513,0.807084,9.262091212221229e-05,0.0014273346767855006
Napsa,3.9071026,1.4674941,9.340951133875853e-05,0.0014388006076201426
Dusp3,3.9066634,0.72820103,9.357931986012902e-05,0.0014407288229300263
Akr1b8,3.9051416,0.42407224,9.417024921974323e-05,0.0014487958734697374
Chd4,3.905083,0.7320242,9.419304749614306e-05,0.0014487958734697374
Ap1m1,3.9011025,0.92551214,9.575561655377072e-05,0.0014721286097326132
Fam104a,3.9008098,0.77993375,9.587147215667658e-05,0.00147320822397825
Lgals9,3.8970048,1.0773845,9.738969044946606e-05,0.0014951146724493636
Tmem222,3.8967707,0.6639985,9.7483856838758e-05,0.0014958490104749534
Cacna2d1,3.8948388,1.096277,9.826401621782647e-05,0.001506752128321603
Pcp4l1,3.8947804,0.8059611,9.828774917903968e-05,0.001506752128321603
Eif4e2,3.894078,0.8926848,9.857296714313513e-05,0.0015104073299554426
Trbc1,3.8934925,1.8473254,9.881124548731496e-05,0.001513340161555011
Tpp2,3.8916485,0.8513405,9.956538142516992e-05,0.0015241670646332908
Mbd3,3.891239,0.75568604,9.973370346583775e-05,0.001526020197343399
Ddah2,3.8908875,1.2238948,9.987819327080953e-05,0.0015275070913065305
Zcchc17,3.888107,0.98625225,0.00010102906551046204,0.0015442041085776818
Ripk1,3.8880193,0.83208156,0.00010106561193819548,0.0015442041085776818
Bag3,3.8879023,0.6594249,0.00010111435992074973,0.0015442181220631057
Psmd11,3.887346,0.7949555,0.00010134621608672317,0.0015466689381010096
Pacsin2,3.8872876,0.5457878,0.00010137065116994693,0.0015466689381010096
BC028528,3.8870535,1.7803771,0.00010146844712377466,0.0015474297663632807
Smpdl3b,3.8869362,1.3402493,0.00010151737848979885,0.0015474450257521983
Rpl23a,3.8866436,3.0852666,0.0001016398043656656,0.0015485800301772126
Ubfd1,3.8858826,0.9074111,0.00010195876416174564,0.001552706934416018
Med21,3.885502,0.8828074,0.00010211859812120603,0.001554407798370173
Uvrag,3.8837752,1.1820153,0.00010284697528409171,0.0015647571145367112
Rps27,3.8835998,3.5582416,0.00010292132159495853,0.0015651506677782554
Tbc1d20,3.8833654,0.6275396,0.00010302052891645482,0.0015659217401448888
Thap7,3.8797655,0.81778276,0.00010455724872036107,0.0015885321293820506
Marveld1,3.8778923,0.92202866,0.00010536537417709036,0.0016000569639263227
Tbc1d1,3.8768384,0.78059036,0.00010582253129886165,0.0016058929904438721
Stat6,3.8767507,0.6633974,0.00010586071209481202,0.0016058929904438721
Nbdy,3.876663,0.8671637,0.00010589890588988705,0.0016058929904438721
Tma7,3.8765166,2.6331298,0.00010596259111317689,0.0016061043446426837
Ptpn9,3.8761654,0.81223893,0.00010611558313381838,0.0016076685131277927
Commd7,3.8740287,0.66398734,0.00010705078486897996,0.0016210762614892204
Trp53inp2,3.873297,0.5068132,0.00010737284324934286,0.00162519092560011
Psmd2,3.872975,0.75431347,0.00010751483836945021,0.0016260110519749902
Rps6,3.8729458,2.3627405,0.00010752775579887267,0.0016260110519749902
Adamts9,3.8711896,1.9258753,0.00010830548692921232,0.001637004983852818
Cyp7b1,3.8691115,2.4050102,0.00010923265815073546,0.0016502463118373864
Smpd1,3.868292,0.84577286,0.00010960035794311819,0.0016550269205769742
Plxnb2,3.8681457,0.9412446,0.00010966614137872844,0.0016552460843442017
Rrbp1,3.866653,1.6826591,0.00011033926355431043,0.001664627627967716
Pop7,3.865365,0.67809504,0.00011092312651011131,0.0016726544322180961
Ctdnep1,3.864165,0.5944725,0.00011146980281149034,0.0016801132510592743
Egln2,3.8639603,0.5367199,0.00011156339142227278,0.0016807391936855235
Dnajc5,3.8632286,0.76261383,0.00011189824190011614,0.0016849975465229707
Rnf10,3.8625262,0.65471417,0.00011222059010941282,0.0016890637536980855
Tor1b,3.861326,0.8972088,0.00011277329555249165,0.001696591727358897
Colgalt1,3.8607407,0.8918761,0.00011304383878864944,0.00169986974163556
Uba1,3.8597162,0.7570932,0.00011351876313470377,0.0017062166051228635
Stx5a,3.858926,0.7499359,0.0001138864185719521,0.0017109460323850505
Tmed2,3.857931,1.1605883,0.0001143509897946064,0.0017171263746599385
Nfya,3.8577552,0.94167554,0.00011443315827134867,0.0017175613736822369
Usp25,3.856965,0.646422,0.00011480360603668404,0.0017217517278324142
Pcnx,3.856848,1.1224631,0.00011485858328589108,0.0017217517278324142
H2-Q4,3.8568187,1.7313918,0.00011487233147749792,0.0017217517278324142
Gm42418,3.855999,1.4956007,0.00011525791157187584,0.0017267293155907245
Ccng2,3.8543308,0.72315335,0.00011604661726182849,0.001737738886038095
Man1c1,3.850994,1.4888597,0.00011763932305596862,0.0017607721580259375
Zdhhc18,3.8497941,0.7480232,0.00011821716143048952,0.0017686010457754191
Sntb2,3.848916,1.2551345,0.00011864166453693738,0.0017741297543191399
Eef2,3.848682,2.2999697,0.00011875510788501918,0.0017750040083647429
Mlf2,3.8478332,0.9721853,0.00011916719803113986,0.0017803391894656874
Magoh,3.8450525,0.88219506,0.00012052661187733664,0.0017998157559943634
Abi1,3.8433843,0.8343584,0.00012134926456793255,0.001811262601283265
Tbc1d10b,3.8408377,0.72888184,0.00012261510557388423,0.0018293108518728524
Eef1d,3.8403988,0.825623,0.00012283460827453846,0.0018317391815905193
C2,3.839989,1.7977444,0.00012303981163996032,0.0018339521324081804
Ifi207,3.8384962,2.3268266,0.00012379007439440536,0.0018442835956729933
Tubb3,3.8377354,0.92269224,0.00012417421900358527,0.0018491534412042208
Rabgef1,3.8348963,0.6880001,0.00012561731330968824,0.0018697809867235062
Nubp2,3.83475,0.8656124,0.00012569212638352263,0.0018700323964479391
Avpi1,3.83434,0.7265326,0.0001259018264814652,0.0018722894831663306
Tbkbp1,3.8341646,1.9768761,0.0001259917988630349,0.0018727648371515112
Got1,3.832145,0.6803596,0.0001270308465677889,0.0018873404884680461
Hnrnpa3,3.8313255,0.7923043,0.0001274547884081296,0.0018927680974040772
Tm2d1,3.8305645,0.7951028,0.0001278496423801556,0.001897758944479689
Atf4,3.8303304,0.9210637,0.00012797136766637445,0.0018986928332301927
Klhl2,3.8300376,0.65785736,0.00012812367787748467,0.0019000794397219076
Ruvbl1,3.8295987,0.7764351,0.00012835246356904899,0.0019025983867432261
Dut,3.8283694,0.95710444,0.00012899511355649268,0.0019112470129285753
Rab21,3.8277838,0.5112342,0.0001293022020576522,0.00191491816212445
Rasip1,3.8265839,1.633142,0.00012993388862225064,0.00192339091892222
Fmnl2,3.8247693,1.6083081,0.00013089464844982213,0.0019340657781247174
Rbm39,3.8238912,0.8132417,0.00013136193183095612,0.0019400823280706398
Cacybp,3.8223107,0.75836456,0.0001322070056608529,0.0019516704059262167
Areg,3.8219886,2.13575,0.0001323797771919954,0.0019533277452667146
Fkrp,3.819618,1.1779954,0.00013365857053992668,0.001971296002686858
Tmed10,3.8191204,0.91133636,0.00013392843289486935,0.0019743741808268753
Pear1,3.818096,1.117337,0.00013448564915256465,0.0019816837895438384
Cd3g,3.8171594,1.6638359,0.0001349970147838534,0.0019883114152813445
4930523C07Rik,3.8154325,1.3376005,0.00013594465106915918,0.0020013557044084836
Slc35b1,3.8144958,0.7904851,0.00013646124102431774,0.0020076810682734506
Ube2a,3.814408,0.8620541,0.00013650976602994777,0.0020076810682734506
Mrpl27,3.8142617,0.7827905,0.00013659067716454272,0.0020076810682734506
Dnajc3,3.814203,0.8259633,0.0001366230542665873,0.0020076810682734506
Ube2w,3.8140275,0.92195106,0.00013672022895754195,0.0020081949917626213
Zdhhc5,3.8136764,0.69913846,0.00013691477370651023,0.0020101380032354174
Cdc37,3.813413,0.8085208,0.000137060853374424,0.002011368023269672
Rai14,3.8106031,1.2059423,0.00013862819925088984,0.0020334445310381546
Clcf1,3.808525,2.3502398,0.00013979822611054777,0.002049675626693476
Trip6,3.8065639,1.2359122,0.0001409108607531511,0.002065050903048336
Pdgfa,3.8051884,0.8533754,0.00014169633741861225,0.002075619897259481
P3h4,3.8031688,1.0535401,0.00014285695817393073,0.0020916720610636525
Ttc39c,3.8021736,2.6450362,0.00014343214542558743,0.0020991418019334043
Csgalnact1,3.8018808,2.3447018,0.00014360173276905196,0.0021006714736968024
Fbl,3.8005931,0.66773045,0.00014435016285490527,0.002110663499896113
Ubr4,3.797871,0.607705,0.00014594417587955027,0.0021330048520920237
Scimp,3.7976954,2.7739282,0.00014604758252095468,0.0021335503175063447
Ywhaz,3.7925735,1.8837266,0.0001490941368916613,0.002177071103368288
Eif4g1,3.7913148,0.67095083,0.0001498518231915941,0.002187145620135902
Birc2,3.7910514,0.92355365,0.0001500108667966355,0.0021884775574014356
Idnk,3.7903783,0.67558825,0.0001504180338581393,0.0021934264783694795
Cd2bp2,3.7875686,0.7527738,0.00015212877452709124,0.0022173713253305378
Tnfaip8,3.7868075,0.8917121,0.00015259524243074423,0.0022231666975977334
Dusp16,3.7858124,1.0609835,0.00015320727068418284,0.002231076560234029
Pfdn6,3.7816563,0.60771394,0.0001557884532951917,0.0022676421166074228
Akirin1,3.7804854,0.77249783,0.0001565229024935933,0.0022773059517826317
Setd1a,3.7799878,0.8201718,0.00015683602915494914,0.0022808338744448346
Map4k2,3.7798707,1.3833503,0.00015690979164757242,0.0022808791640440682
Bin1,3.779256,1.033242,0.00015729758069990297,0.0022854871255159168
Hnrnpm,3.7788172,0.8170731,0.00015757512491629047,0.0022884898371221046
Wwtr1,3.7785828,1.0397322,0.00015772333688354194,0.002289612379174978
Bak1,3.778261,0.742779,0.00015792734256907235,0.002291543485322472
S1pr2,3.776973,1.3535926,0.00015874585123990483,0.002301892243313572
2900097C17Rik,3.7769146,0.67904013,0.00015878315087066203,0.002301892243313572
Mrc2,3.7764757,1.0328941,0.00015906316110964348,0.0023049165872642908
Rara,3.7758317,0.89545435,0.00015947468348001146,0.0023098430489691207
Notch1,3.774456,1.1640296,0.00016035720388150307,0.0023213608269172913
Wipi1,3.7743683,1.4595897,0.00016041369071867668,0.0023213608269172913
Tgif1,3.7731974,0.7108465,0.00016116863996639934,0.0023304703360737303
U2af1,3.773168,0.80318993,0.0001611875564643841,0.0023304703360737303
Nfatc4,3.7729049,1.2671789,0.00016135789898533154,0.002330845534112496
Pdcd5,3.7729049,0.97986895,0.00016135789898533154,0.002330845534112496
Nxf1,3.7715292,0.6688753,0.00016225022097624432,0.002342687112798769
Cyth1,3.7710023,0.86287475,0.00016259318931479812,0.002346589681282189
Nrd1,3.7692168,0.78654623,0.00016376055065244047,0.0023613262071523183
Rnf14,3.7687778,0.6941019,0.00016404881227074594,0.0023644267429290323
Abhd12,3.7650607,0.84082067,0.00016650863113874237,0.0023988090835851393
Exosc4,3.7642412,0.6599856,0.00016705560185612152,0.002405615569101197
Ncbp2,3.7635095,0.65853983,0.0001675453964785185,0.002411593011729367
Sfr1,3.762602,0.76299477,0.00016815461801362511,0.002419055159473412
Tra2a,3.7619581,0.736862,0.00016858823230755154,0.0024233620124885585
Cd48,3.7609339,1.7446741,0.00016928024159602198,0.002432226346207196
Ppt2,3.7559874,0.8048303,0.00017265942005316464,0.002478572421705834
Ddr2,3.7557533,0.9485857,0.00017282094337560044,0.0024797885141694493
Abhd17a,3.7551677,0.6388497,0.00017322537365944366,0.002484487422743287
Ahsa1,3.7544947,0.6497338,0.00017369156885188808,0.0024900676289445855
Snx2,3.7514215,0.7347728,0.0001758348802121126,0.0025185577230026866
Rplp1,3.7508945,14.617798,0.0001762047930948544,0.0025227369157726715
Abtb2,3.7487578,2.0646427,0.00017771251059984272,0.0025431952148563483
Bnip3l,3.7484946,0.73337555,0.00017789923132479339,0.0025447393368723766
Eif1ax,3.7479384,0.59972703,0.00017829402549956062,0.002549257136073213
Rpl22,3.7466214,4.841563,0.00017923235296092525,0.002560405537762598
Il2ra,3.7458017,3.0991082,0.0001798185424734841,0.0025676433630059414
Parp12,3.7452457,0.8284892,0.0001802173400205446,0.0025722001868095858
Med11,3.744631,0.7044554,0.00018065908367970288,0.002577365672381444
Arpp19,3.7420554,1.4155576,0.00018252129511921753,0.0026016335597898177
Ccdc71,3.7415872,0.9019874,0.0001828618119580413,0.002605336981052676
Slc43a2,3.7410016,1.279135,0.000183288297896712,0.002610261445785332
Csk,3.7406504,0.75075704,0.0001835446381306459,0.0026127595423491635
Osbpl9,3.7400064,0.868022,0.00018401547080022687,0.0026183073930301118
Zcrb1,3.7389529,0.9398166,0.00018478837418007852,0.0026281465464334077
Gal,3.7385724,-0.023119714,0.00018506822739151196,0.002630967732864361
Ercc1,3.7378113,0.91992927,0.00018562912947235624,0.002637780125446752
Tinf2,3.7373137,1.1857133,0.00018599673673521186,0.0026418410230956073
Mvb12a,3.7330112,0.6769889,0.00018920412319006275,0.0026850352163477697
Trabd,3.7309332,0.58294886,0.00019077181957728438,0.0027049047848276796
Hs3st1,3.7300844,1.0864127,0.00019141565106532138,0.0027128420959806414
Pdlim2,3.726426,0.91318417,0.00019421422893393098,0.0027512972273505756
Irf2,3.7254891,0.69379157,0.00019493682149943376,0.0027600730132416895
Pcif1,3.7254014,0.59911144,0.00019500469391990996,0.0027600730132416895
Ap2a1,3.7235281,0.4861568,0.0001964579396842736,0.0027794235682325912
Tspan6,3.7230306,1.4881136,0.00019684566515618902,0.00278368913691089
Gba,3.721655,0.6699329,0.00019792135718518406,0.0027974239765794933
Naa60,3.7215672,0.52282476,0.00019799020555936632,0.0027974239765794933
Aldh1a3,3.7213914,2.1769512,0.00019812796982004522,0.00279814589048126
Srsf11,3.721216,0.6489083,0.00019826582414263853,0.0027988684444447244
Xpnpep1,3.720455,0.7124074,0.00019886423492247892,0.002806089084122479
Gyg,3.7183182,0.96386045,0.00020055347188993188,0.0028286888772243125
Tmem100,3.717294,1.4671247,0.00020136815259290543,0.0028389392167956122
Tmem9,3.7157426,1.0804747,0.00020260773261876244,0.002855168331556851
Rab6a,3.7147768,0.5578948,0.00020338316396408644,0.002864845309153809
Arih1,3.7136939,0.61800474,0.00020425590192819915,0.002875883904819847
Dapp1,3.7123475,1.4431186,0.00020534583325362577,0.0028899695843911544
Rab3il1,3.710006,1.3345548,0.00020725438892898052,0.0029155590181142205
Eml1,3.7076645,0.7775348,0.000209179596475087,0.002941360310190846
Nap1l4,3.7074304,0.6922932,0.00020937303825759816,0.002942798667891405
Tvp23a,3.7070205,2.409066,0.00020971196570704407,0.0029462797270896077
Ptrh1,3.706757,1.3170295,0.00020993011966279534,0.002948061728278968
Fbrs,3.706113,0.74469286,0.00021046428247502552,0.002954277982480956
Per1,3.7050889,0.713181,0.0002113167184062308,0.0029640087319886175
Adar,3.7050595,0.7880473,0.00021134112129588965,0.0029640087319886175
Derl2,3.7049131,0.9020564,0.00021146317544647268,0.0029644327482802302
Hgf,3.7028058,3.0047848,0.00021322811141070698,0.0029865811613425924
Cfh,3.7008154,1.009635,0.0002149076887638758,0.003008800837702398
Vegfb,3.7000544,0.713664,0.00021555315694145815,0.003016529550002157
Ap2a2,3.699469,0.63034797,0.0002160509091442405,0.0030221852693768647
Des,3.6987667,5.4113927,0.00021664963638146146,0.0030292479474125092
Purb,3.6986203,0.4835031,0.00021677456715527154,0.003029682640955819
Dock2,3.6984448,1.9144533,0.0002169245733714668,0.0030304672658147147
Coq10b,3.6907763,0.78204,0.0002235707087010587,0.003120614064165015
Rpl23,3.69022,8.661355,0.0002240600397547889,0.0031260926462763003
Mtmr3,3.6899276,0.78261876,0.00022431798605147493,0.0031283396024500507
Atxn2l,3.6895177,0.7472862,0.00022467957920007842,0.003132029453572769
Rit1,3.6886983,0.51088333,0.0002254044075093804,0.0031407774261719233
Dse,3.6876152,1.6365654,0.0002263655832325367,0.0031526282949447455
1110065P20Rik,3.687498,0.7315654,0.0002264697242424017,0.0031526282949447455
Hic1,3.6874104,1.3093497,0.00022654785950973545,0.0031526282949447455
Ralb,3.6850102,0.7618602,0.00022869338041587797,0.003179744094197511
Krtcap2,3.6837518,1.226429,0.00022982607861812127,0.0031941174981429377
Lamtor1,3.6833713,0.82505137,0.0002301695574422924,0.0031975146996662696
Man2a1,3.6796834,0.8415495,0.00023352371539214181,0.003242715333950666
Gm16286,3.6795077,0.66257393,0.0002336845757117606,0.003243553966833272
Numbl,3.6777515,1.2996721,0.00023529890791095358,0.003264557473960093
Mt1,3.6776345,3.866869,0.00023540690128004093,0.0032646528384132826
Nup98,3.6768734,0.85867065,0.0002361099926344203,0.003271967996350315
Rnf25,3.6768444,0.8760441,0.00023613707391966033,0.003271967996350315
Sec62,3.6762881,0.7073047,0.0002366521724381051,0.0032776985787920303
Rab22a,3.6751175,0.7181931,0.00023774003848408412,0.0032899430529184123
Fxr2,3.671049,0.7147851,0.00024155696572062798,0.0033413310361141706
Ubl4a,3.6699662,0.67448026,0.00024258262846762823,0.0033540814390053005
Arhgap31,3.6697028,1.5406345,0.0002428327310235543,0.0033561021922497653
Adpgk,3.6690001,0.9806641,0.00024350085430596027,0.003363896055313619
Mrpl57,3.6688247,0.8150458,0.00024366815436824496,0.0033647674780918685
Egfr,3.6675954,0.8168058,0.00024484227751477326,0.0033793538335577925
Rab11b,3.6673903,0.70212257,0.0002450384799243857,0.0033793538335577925
Gtpbp2,3.6673903,0.732967,0.0002450384799243857,0.0033793538335577925
Farp1,3.6653416,0.9673366,0.0002470086322905689,0.003403616599872393
Plekha1,3.6651075,1.0346603,0.00024723473622236507,0.0034052787794108604
Ppp4r2,3.6645222,0.66879684,0.00024780084567794635,0.003411620598171641
Oasl1,3.6641417,0.9972555,0.0002481694685820836,0.0034152392554017766
Pik3r6,3.6637611,2.7794995,0.00024853860577466933,0.0034188619034662116
AI504432,3.6634684,3.1188622,0.0002488229078379179,0.003421314982771371
Malsu1,3.663205,0.65804183,0.0002490790404681544,0.0034219220517082405
Dync1li1,3.663205,0.6589594,0.0002490790404681544,0.0034219220517082405
Ptp4a3,3.6628244,0.840088,0.0002494494464320203,0.003425553116996077
Apaf1,3.6624148,0.9633101,0.00024984892290660346,0.0034295801343706177
Hars,3.6611269,0.81742454,0.0002511083301069186,0.003443939013382271
Trpc4ap,3.6611269,0.60177773,0.0002511083301069186,0.003443939013382271
Crk,3.6603367,0.7080076,0.0002518840933046852,0.0034516459899583025
Gimap4,3.659488,1.6056128,0.0002527198237004934,0.0034616289809802415
Myl12b,3.656678,3.372772,0.0002555049696391492,0.0034982942938082827
Ptpra,3.6557708,0.6956651,0.00025641047029964693,0.0035092039142111497
Psmc1,3.6555367,0.77417004,0.00025664463589792047,0.003510920368628967
Adamdec1,3.6546586,1.0933022,0.0002575245440636495,0.0035214654405315224
Pls3,3.6539853,1.08801,0.0002582010551941911,0.003529221450865563
Msl1,3.6534293,0.54322606,0.0002587611687361973,0.00353428811405607
Dexi,3.6534,0.83118737,0.0002587906799327412,0.00353428811405607
Lbh,3.6526682,0.716952,0.0002595294863025581,0.003542879266502363
Ik,3.652229,0.7125633,0.0002599737189042449,0.0035474435819203487
Cpne1,3.6519072,1.1237333,0.0002602999424913852,0.0035503944416283785
Auh,3.6510584,0.83173686,0.0002611618272215291,0.003560645942502985
Bcl2a1d,3.650122,2.859612,0.00026211597730020804,0.0035721461912778456
Txnl4a,3.6478388,0.6360758,0.00026445542815540124,0.0036025078050620795
Bud31,3.6475754,0.7256453,0.00026472662086474537,0.0036032840159607536
Polr2l,3.647546,0.8609493,0.0002647567694763059,0.0036032840159607536
Creg1,3.6474583,0.78877157,0.0002648472346252089,0.0036032840159607536
Mrpl43,3.6465218,0.7132493,0.000265814001011656,0.003614913657397352
Sema3f,3.6458485,1.0851089,0.000266510906701623,0.0036228651043629045
1700025G04Rik,3.645585,0.7765723,0.0002667840748856541,0.0036250521286546053
Ftl1-ps1,3.6453216,0.58880734,0.00026705750552446806,0.0036272408775168074
Lamc2,3.644385,1.4829767,0.00026803183240990756,0.0036389435279032233
Phf23,3.6423364,0.7220338,0.00027017480134821644,0.0036664957803813234
Csnk1d,3.64099,0.66155976,0.00027159177117316955,0.0036841766102209154
Rpl32,3.6398191,7.481599,0.0002728295777983326,0.003699413237807294
Hdac7,3.6368046,1.1224586,0.000276041310603522,0.003741391147285771
Sec14l1,3.6361606,0.64671063,0.0002767318885398329,0.0037491770967303844
Timm13,3.6355166,1.1503044,0.00027742408527548103,0.00375697843671095
Vapa,3.6351361,0.97288847,0.0002778338729452109,0.003760950351377834
Ppp2ca,3.6337898,0.78929234,0.00027928845009460974,0.0037790559980320514
Srsf1,3.6329117,0.66099024,0.0002802409287214248,0.0037903554184211146
Cggbp1,3.6323848,0.5474634,0.00028081387605827273,0.0037965142330575103
Pak1ip1,3.6307166,0.77666235,0.0002826354589403527,0.0038195419806987384
Mical1,3.62978,0.9963428,0.00028366294862180313,0.0038318235549183745
Rps12,3.629341,9.57193,0.0002841457882523765,0.003836740599635289
Trim11,3.628931,0.6960746,0.0002845971332359486,0.0038396232538748854
Abcc4,3.6279945,1.6503799,0.00028563130252128304,0.00385196599912265
Vps9d1,3.6274676,1.0415711,0.00028621456894521486,0.0038582201913971866
Rcsd1,3.6267066,1.2842417,0.00028705903517495436,0.0038679887106107683
Ndufs5,3.625097,1.2783399,0.00028885310366871505,0.0038905391956380745
Bex3,3.6239555,0.6875395,0.00029013162056326983,0.003906129845656867
Hnrnpc,3.6236627,0.6733809,0.0002904602982797844,0.00390892485617459
Pip4k2a,3.6232529,1.2215441,0.00029092103311374203,0.003913493980865484
Smu1,3.6227555,0.58279824,0.0002914814172337997,0.003919098105064672
Rps20,3.6226676,11.081164,0.0002915804134540914,0.003919098105064672
Edc4,3.62217,0.8441959,0.00029214198721593703,0.003925012092079287
Rpl31,3.6209407,2.8004131,0.00029353375134989453,0.00394207036702635
Got2,3.6197407,0.6943783,0.0002948983668863704,0.0039587500103644355
Psmb7,3.6185992,0.75276005,0.00029620192832605026,0.00397459653200604
Yaf2,3.6180139,1.0212235,0.00029687251304321067,0.0039819397937682
Gatad1,3.6156723,0.658727,0.0002995690971631263,0.004014773060154226
Ngdn,3.614443,0.7265396,0.0003009939702363753,0.0040321951572951775
Sfswap,3.6125114,0.8282757,0.0003032458862079906,0.004058993961950654
Tnfaip8l2,3.6117797,1.4644203,0.00030410299722889885,0.004068779637602569
Zfp384,3.610404,0.6155512,0.0003057205107773561,0.004088726880881087
Abcg1,3.6102576,1.3457112,0.00030589305999109424,0.004089340555615933
Bod1,3.6090577,0.69171166,0.0003073114072197031,0.004106601317089452
Rrp1,3.6081502,0.533075,0.0003083879017599823,0.004119281509441882
Aurkaip1,3.607916,0.77785534,0.00030866627940309563,0.004121294801707586
Tifab,3.607594,1.7244046,0.00030904943285494946,0.004124704811790841
Zc3h15,3.607155,0.8087496,0.0003095726325416393,0.004129980347771415
Ndrg1,3.605516,0.43820116,0.0003115332478263618,0.004154420035553115
Hikeshi,3.6053405,0.89507633,0.0003117440018771322,0.004155514079522384
Zfp281,3.60376,1.6216769,0.0003136468043179787,0.004179152735206745
Ddx21,3.6034086,0.6815194,0.0003140711233197646,0.004183080122268399
Ift20,3.6027355,0.936692,0.0003148859039485583,0.004192202642878022
Dnpep,3.60095,0.7051348,0.0003170564377277198,0.004219359889546346
Eif2s1,3.600833,0.65568,0.000317199256010193,0.004219521211491175
Ch25h,3.6006281,2.293593,0.0003174493329242124,0.004221108613450658
Il16,3.5992818,1.4142838,0.00031909729248741944,0.004241274634811172
Nop10,3.593428,0.899871,0.00032635586812637305,0.004335644603131351
Serp1,3.5933402,1.12644,0.0003264659138984765,0.004335644603131351
