names,scores,logfoldchanges,pvals,pvals_adj
FCRL3,-0.056079913,-21.634165,0.9552781444709577,1.0
ETV1,-0.056079913,-20.965607,0.9552781444709577,1.0
LRAT,-0.056079913,-20.776077,0.9552781444709577,1.0
DRGX,-0.056079913,-21.1672,0.9552781444709577,1.0
C9orf41-AS1,-0.056079913,-20.97169,0.9552781444709577,1.0
HTR6,-0.056079913,-22.633505,0.9552781444709577,1.0
MUC4,-0.056079913,-22.93895,0.9552781444709577,1.0
MYO1B,-0.056079913,-21.109245,0.9552781444709577,1.0
C1orf229,-0.056079913,-21.763817,0.9552781444709577,1.0
STX1B,-0.056079913,-20.734116,0.9552781444709577,1.0
COL4A2,-0.056079913,-21.851093,0.9552781444709577,1.0
SIX5,-0.056079913,-21.011795,0.9552781444709577,1.0
LINC01354,-0.056079913,-21.69687,0.9552781444709577,1.0
LINC01132,-0.056079913,-21.605875,0.9552781444709577,1.0
GLIS2-AS1,-0.056079913,-20.299938,0.9552781444709577,1.0
ATP1B3-AS1,-0.056079913,-21.56675,0.9552781444709577,1.0
FAM85B,-0.056079913,-21.8174,0.9552781444709577,1.0
HOXB6,-0.056079913,-21.457874,0.9552781444709577,1.0
PODXL,-0.056079913,-21.597786,0.9552781444709577,1.0
B4GALT2,-0.056079913,-20.515957,0.9552781444709577,1.0
FAM131B,-0.056079913,-20.92707,0.9552781444709577,1.0
RHBDF1,-0.056079913,-21.323118,0.9552781444709577,1.0
ACSBG1,-0.056079913,-21.876728,0.9552781444709577,1.0
LINC01393,-0.056079913,-21.123821,0.9552781444709577,1.0
CEACAM8,-0.056079913,-21.352468,0.9552781444709577,1.0
IRF6,-0.056079913,-21.706478,0.9552781444709577,1.0
SPATA17,-0.056079913,-20.480984,0.9552781444709577,1.0
MEGF11,-0.056079913,-21.95083,0.9552781444709577,1.0
BDNF-AS,-0.056079913,-20.894802,0.9552781444709577,1.0
CAMSAP3,-0.056079913,-21.672356,0.9552781444709577,1.0
ZDHHC11,-0.056079913,-22.17738,0.9552781444709577,1.0
BCL11B,-0.056079913,-21.421642,0.9552781444709577,1.0
ZNF385D,-0.056079913,-21.821253,0.9552781444709577,1.0
SYDE1,-0.056079913,-21.613115,0.9552781444709577,1.0
SNRK-AS1,-0.056079913,-20.663801,0.9552781444709577,1.0
TSGA13,-0.056079913,-21.882792,0.9552781444709577,1.0
ADORA1,-0.056079913,-21.617403,0.9552781444709577,1.0
GCOM1,-0.056079913,-21.222599,0.9552781444709577,1.0
LRRC4,-0.056079913,-21.336287,0.9552781444709577,1.0
UBAP1L,-0.056079913,-22.45585,0.9552781444709577,1.0
PTPRS,-0.056079913,-22.192078,0.9552781444709577,1.0
ENAM,-0.056079913,-20.449371,0.9552781444709577,1.0
MAGI2,-0.056079913,-21.096388,0.9552781444709577,1.0
LDHAL6A,-0.056079913,-21.59185,0.9552781444709577,1.0
KCNK7,-0.056079913,-20.903059,0.9552781444709577,1.0
LINC00239,-0.056079913,-21.552263,0.9552781444709577,1.0
FAM71F2,-0.056079913,-21.705595,0.9552781444709577,1.0
PLIN1,-0.056079913,-22.265211,0.9552781444709577,1.0
TRBVB,-0.056079913,-21.50394,0.9552781444709577,1.0
SCGB3A1,-0.056079913,-21.142876,0.9552781444709577,1.0
KLHL35,-0.056079913,-21.406473,0.9552781444709577,1.0
ZFYVE9,-0.056079913,-20.777557,0.9552781444709577,1.0
MYEOV,-0.056079913,-20.98413,0.9552781444709577,1.0
TC2N,-0.056079913,-21.148869,0.9552781444709577,1.0
LRRN4CL,-0.056079913,-21.465403,0.9552781444709577,1.0
IGHV3-64,-0.056079913,-21.800308,0.9552781444709577,1.0
KLHL3,-0.056079913,-21.549768,0.9552781444709577,1.0
LINC00266-1,-0.056079913,-21.375233,0.9552781444709577,1.0
PKP3,-0.056079913,-21.956812,0.9552781444709577,1.0
LMNTD2,-0.056079913,-21.181673,0.9552781444709577,1.0
ARHGEF5,-0.056079913,-20.816942,0.9552781444709577,1.0
SPATA41,-0.056079913,-20.664387,0.9552781444709577,1.0
FAM149A,-0.056079913,-20.75283,0.9552781444709577,1.0
ARHGEF35,-0.056079913,-21.042843,0.9552781444709577,1.0
LINC00923,-0.056079913,-20.691053,0.9552781444709577,1.0
UCP3,-0.056079913,-21.942274,0.9552781444709577,1.0
GPC2,-0.056079913,-21.75263,0.9552781444709577,1.0
C15orf62,-0.056079913,-21.713253,0.9552781444709577,1.0
LINC00924,-0.056079913,-21.027126,0.9552781444709577,1.0
RGMA,-0.056079913,-21.996185,0.9552781444709577,1.0
GOLGA8S,-0.056079913,-21.89965,0.9552781444709577,1.0
PTK6,-0.056079913,-21.162888,0.9552781444709577,1.0
JMJD7-PLA2G4B,-0.056079913,-20.958645,0.9552781444709577,1.0
INHBA-AS1,-0.056079913,-21.154585,0.9552781444709577,1.0
RTEL1,-0.056079913,-22.337006,0.9552781444709577,1.0
RTEL1-TNFRSF6B,-0.056079913,-22.41671,0.9552781444709577,1.0
PWAR6,-0.056079913,-22.27185,0.9552781444709577,1.0
LAMC2,-0.056079913,-20.91229,0.9552781444709577,1.0
AC009495.3,-0.056079913,-21.600296,0.9552781444709577,1.0
PROB1,-0.056079913,-22.059292,0.9552781444709577,1.0
FOXB1,-0.056079913,-22.201498,0.9552781444709577,1.0
COBL,-0.056079913,-22.54094,0.9552781444709577,1.0
ZNF625-ZNF20,-0.056079913,-21.030262,0.9552781444709577,1.0
FCAMR,-0.056079913,-20.768429,0.9552781444709577,1.0
TRGV10,-0.056079913,-22.117188,0.9552781444709577,1.0
KCTD21-AS1,-0.056079913,-21.988327,0.9552781444709577,1.0
TTC22,-0.056079913,-21.271832,0.9552781444709577,1.0
STX16-NPEPL1,-0.056079913,-21.341648,0.9552781444709577,1.0
KALRN,-0.056079913,-21.78463,0.9552781444709577,1.0
PAK6,-0.056079913,-21.197674,0.9552781444709577,1.0
BMP7,-0.056079913,-21.185965,0.9552781444709577,1.0
LINC00880,-0.056079913,-20.44455,0.9552781444709577,1.0
CYSRT1,-0.056079913,-20.594997,0.9552781444709577,1.0
AOC1,-0.056079913,-22.23791,0.9552781444709577,1.0
SYTL2,-0.056079913,-20.666183,0.9552781444709577,1.0
LAMA5,-0.056079913,-21.664675,0.9552781444709577,1.0
RAB11FIP3,-0.056079913,-22.268007,0.9552781444709577,1.0
PODNL1,-0.056079913,-21.654434,0.9552781444709577,1.0
PLEKHH1,-0.056079913,-21.970934,0.9552781444709577,1.0
MS4A6E,-0.056079913,-21.04847,0.9552781444709577,1.0
TPSD1,-0.056079913,-21.271667,0.9552781444709577,1.0
SFRP4,-0.056079913,-21.194296,0.9552781444709577,1.0
ZNF709,-0.056079913,-21.23979,0.9552781444709577,1.0
SPTBN4,-0.056079913,-21.890171,0.9552781444709577,1.0
TRGV8,-0.056079913,-22.073584,0.9552781444709577,1.0
GPR39,-0.056079913,-21.211859,0.9552781444709577,1.0
GREM1,-0.056079913,-21.535614,0.9552781444709577,1.0
TRGV5P,-0.056079913,-21.28402,0.9552781444709577,1.0
ADCY2,-0.056079913,-21.098082,0.9552781444709577,1.0
PLEKHD1,-0.056079913,-20.69653,0.9552781444709577,1.0
CAPN5,-0.056079913,-22.43381,0.9552781444709577,1.0
SNX32,-0.056079913,-21.384747,0.9552781444709577,1.0
ADAMTS10,-0.056079913,-22.047398,0.9552781444709577,1.0
INHBB,-0.056079913,-20.583656,0.9552781444709577,1.0
PLCL2,-0.056079913,-0.55200833,0.9552781444709577,1.0
MGAM2,-0.056079913,-21.60975,0.9552781444709577,1.0
NIPAL1,-0.056079913,-21.005083,0.9552781444709577,1.0
IGHV2-26,-0.056079913,-21.809805,0.9552781444709577,1.0
ANKLE1,-0.056079913,-21.42983,0.9552781444709577,1.0
B3GALT2,-0.056079913,-21.929222,0.9552781444709577,1.0
AICDA,-0.056079913,-20.924294,0.9552781444709577,1.0
RASL11B,-0.056079913,-23.095985,0.9552781444709577,1.0
SLC28A2,-0.056079913,-21.560755,0.9552781444709577,1.0
ARHGAP33,-0.056079913,-21.371645,0.9552781444709577,1.0
CAV2,-0.056079913,-20.82436,0.9552781444709577,1.0
TFAP2E,-0.056079913,-20.858295,0.9552781444709577,1.0
BTNL9,-0.056079913,-21.577415,0.9552781444709577,1.0
PRIMA1,-0.056079913,-21.035345,0.9552781444709577,1.0
LOXL1,-0.056079913,-20.924084,0.9552781444709577,1.0
ANKRD24,-0.056079913,-20.476728,0.9552781444709577,1.0
PDZK1IP1,-0.056079913,-21.939133,0.9552781444709577,1.0
MUC13,-0.056079913,-21.801434,0.9552781444709577,1.0
C11orf72,-0.056079913,-20.797483,0.9552781444709577,1.0
FAM227B,-0.056079913,-20.750177,0.9552781444709577,1.0
NT5DC4,-0.056079913,-21.978674,0.9552781444709577,1.0
TMCO2,-0.056079913,-21.739851,0.9552781444709577,1.0
ZFR2,-0.056079913,-21.133442,0.9552781444709577,1.0
ATCAY,-0.056079913,-20.92795,0.9552781444709577,1.0
FXYD7,-0.056079913,-21.031536,0.9552781444709577,1.0
CSNK2A3,-0.056079913,-20.94002,0.9552781444709577,1.0
SPESP1,-0.056079913,-20.838549,0.9552781444709577,1.0
SPON1,-0.056079913,-20.904198,0.9552781444709577,1.0
ERVW-1,-0.056079913,-22.113733,0.9552781444709577,1.0
LRFN3,-0.056079913,-20.998564,0.9552781444709577,1.0
TTC39A,-0.056079913,-20.805777,0.9552781444709577,1.0
ERVMER61-1,-0.056079913,-21.969156,0.9552781444709577,1.0
GPR63,-0.056079913,-21.40413,0.9552781444709577,1.0
LAMA3,-0.056079913,-22.341671,0.9552781444709577,1.0
FAM83B,-0.056079913,-21.097322,0.9552781444709577,1.0
SFTPA1,-0.056079913,-22.409966,0.9552781444709577,1.0
HRH4,-0.056079913,-20.947544,0.9552781444709577,1.0
CCDC183-AS1,-0.056079913,-20.92618,0.9552781444709577,1.0
AC092718.1,-0.056079913,-20.805979,0.9552781444709577,1.0
URAD,-0.056079913,-21.094507,0.9552781444709577,1.0
BHLHB9,-0.056079913,-21.504503,0.9552781444709577,1.0
WASF3,-0.056079913,-20.5776,0.9552781444709577,1.0
UNC5B-AS1,-0.056079913,-21.596786,0.9552781444709577,1.0
TCEAL5,-0.056079913,-21.018787,0.9552781444709577,1.0
ZBED8,-0.056079913,-20.886108,0.9552781444709577,1.0
MYOZ1,-0.056079913,-21.330517,0.9552781444709577,1.0
CCDC116,-0.056079913,-21.353071,0.9552781444709577,1.0
SGSM1,-0.056079913,-20.94208,0.9552781444709577,1.0
MIR3681HG,-0.056079913,-21.766968,0.9552781444709577,1.0
CXorf57,-0.056079913,-20.625473,0.9552781444709577,1.0
IGLV10-54,-0.056079913,-20.925903,0.9552781444709577,1.0
MEX3A,-0.056079913,-21.52317,0.9552781444709577,1.0
MPP4,-0.056079913,-20.307533,0.9552781444709577,1.0
ZNF503-AS1,-0.056079913,-20.739693,0.9552781444709577,1.0
DLG5,-0.056079913,-21.544367,0.9552781444709577,1.0
LINC00885,-0.056079913,-21.072693,0.9552781444709577,1.0
IGLV1-36,-0.056079913,-21.050331,0.9552781444709577,1.0
NAT8L,-0.056079913,-22.025078,0.9552781444709577,1.0
CLUL1,-0.056079913,-21.292147,0.9552781444709577,1.0
GPR61,-0.056079913,-21.486467,0.9552781444709577,1.0
FOXD1,-0.056079913,-22.08074,0.9552781444709577,1.0
MAST4-AS1,-0.056079913,-20.487692,0.9552781444709577,1.0
GATA2,-0.056079913,-21.078041,0.9552781444709577,1.0
KITLG,-0.056079913,-20.839188,0.9552781444709577,1.0
SFTPD-AS1,-0.056079913,-21.347252,0.9552781444709577,1.0
TMPRSS2,-0.056079913,-20.541622,0.9552781444709577,1.0
HOXB3,-0.056079913,-21.38534,0.9552781444709577,1.0
CA3,-0.056079913,-21.286629,0.9552781444709577,1.0
CHMP4C,-0.056079913,-20.712997,0.9552781444709577,1.0
CCDC184,-0.056079913,-21.40133,0.9552781444709577,1.0
CMYA5,-0.056079913,-21.02739,0.9552781444709577,1.0
CLEC12B,-0.056079913,-22.041687,0.9552781444709577,1.0
RAPGEF3,-0.056079913,-21.123102,0.9552781444709577,1.0
PKIA,-0.056079913,-21.757004,0.9552781444709577,1.0
KLRK1,-0.056079913,-21.981293,0.9552781444709577,1.0
RNF165,-0.056079913,-20.359951,0.9552781444709577,1.0
PSCA,-0.056079913,-20.667692,0.9552781444709577,1.0
ESPN,-0.056079913,-21.441936,0.9552781444709577,1.0
GATA6,-0.056079913,-22.28979,0.9552781444709577,1.0
XPNPEP2,-0.056079913,-20.859741,0.9552781444709577,1.0
C10orf99,-0.056079913,-22.807327,0.9552781444709577,1.0
TCTN2,-0.056079913,-20.676552,0.9552781444709577,1.0
MMRN2,-0.056079913,-21.293867,0.9552781444709577,1.0
CTRC,-0.056079913,-21.733057,0.9552781444709577,1.0
IFT74-AS1,-0.056079913,-21.17598,0.9552781444709577,1.0
KAZN,-0.056079913,-21.70075,0.9552781444709577,1.0
DDX43,-0.056079913,-21.885649,0.9552781444709577,1.0
CPNE7,-0.056079913,-20.512808,0.9552781444709577,1.0
DPEP1,-0.056079913,-21.376352,0.9552781444709577,1.0
KCNQ5,-0.056079913,-21.173388,0.9552781444709577,1.0
COL19A1,-0.056079913,-21.188395,0.9552781444709577,1.0
TNKS2,-0.056079913,0.1133402,0.9552781444709577,1.0
TRIM46,-0.056079913,-21.960331,0.9552781444709577,1.0
KDELR3,-0.056079913,-22.147636,0.9552781444709577,1.0
ZNRF3-AS1,-0.056079913,-21.214748,0.9552781444709577,1.0
RNF157,-0.056079913,-20.781,0.9552781444709577,1.0
NPHP1,-0.056079913,-20.757002,0.9552781444709577,1.0
GPT,-0.056079913,-21.734371,0.9552781444709577,1.0
RNASEK-C17orf49,-0.056079913,-21.189249,0.9552781444709577,1.0
FGF11,-0.056079913,-20.912056,0.9552781444709577,1.0
C1QTNF1,-0.056079913,-21.895237,0.9552781444709577,1.0
GXYLT2,-0.056079913,-21.685694,0.9552781444709577,1.0
NTN4,-0.056079913,-20.587465,0.9552781444709577,1.0
CD177,-0.056079913,-22.113295,0.9552781444709577,1.0
SYT5,-0.056079913,-20.965746,0.9552781444709577,1.0
CBARP,-0.056079913,-21.291918,0.9552781444709577,1.0
ZC2HC1C,-0.056079913,-21.667032,0.9552781444709577,1.0
ARHGEF17,-0.056079913,-21.267233,0.9552781444709577,1.0
CYP4F3,-0.056079913,-21.026989,0.9552781444709577,1.0
CSMD2,-0.056079913,-20.570925,0.9552781444709577,1.0
CHRNA10,-0.056079913,-21.155241,0.9552781444709577,1.0
CRIP3,-0.056079913,-20.72275,0.9552781444709577,1.0
SLC38A11,-0.056079913,-20.569437,0.9552781444709577,1.0
RBMS3,-0.056079913,-21.81052,0.9552781444709577,1.0
IGHV1OR15-2,-0.056079913,-22.739513,0.9552781444709577,1.0
FAM153A,-0.056079913,-21.092136,0.9552781444709577,1.0
LRRN3,-0.056079913,-20.890598,0.9552781444709577,1.0
OR52I1,-0.056079913,-20.593388,0.9552781444709577,1.0
PGF,-0.056079913,-20.720741,0.9552781444709577,1.0
CIRBP-AS1,-0.056079913,-20.384264,0.9552781444709577,1.0
CLDN1,-0.056079913,-20.87005,0.9552781444709577,1.0
LNX1,-0.056079913,-21.7446,0.9552781444709577,1.0
IGHV1-69-2,-0.056079913,-22.649061,0.9552781444709577,1.0
ARNT2,-0.056079913,-21.08334,0.9552781444709577,1.0
F2RL3,-0.056079913,-21.177282,0.9552781444709577,1.0
PITPNM3,-0.056079913,-21.82383,0.9552781444709577,1.0
Z83844.1,-0.056079913,-20.653456,0.9552781444709577,1.0
ASCL1,-0.056079913,-21.072952,0.9552781444709577,1.0
C17orf99,-0.056079913,-21.349432,0.9552781444709577,1.0
GPR150,-0.056079913,-21.33787,0.9552781444709577,1.0
EPS8L3,-0.056079913,-21.279194,0.9552781444709577,1.0
MGAT3,-0.056079913,-20.405603,0.9552781444709577,1.0
UNC5CL,-0.056079913,-22.19836,0.9552781444709577,1.0
S100A5,-0.056079913,-20.731312,0.9552781444709577,1.0
ATP1B2,-0.056079913,-21.801058,0.9552781444709577,1.0
PTH2R,-0.056079913,-20.889538,0.9552781444709577,1.0
PNLIPRP1,-0.056079913,-21.648748,0.9552781444709577,1.0
SLC30A3,-0.056079913,-21.938065,0.9552781444709577,1.0
LINC00971,-0.056079913,-21.32792,0.9552781444709577,1.0
HES7,-0.056079913,-21.639004,0.9552781444709577,1.0
ZNF696,-0.056079913,-21.560543,0.9552781444709577,1.0
CADM2,-0.056079913,-22.121431,0.9552781444709577,1.0
AC004053.1,-0.056079913,-20.587519,0.9552781444709577,1.0
RTCA-AS1,-0.056079913,-21.27708,0.9552781444709577,1.0
RAC3,-0.056079913,-20.790575,0.9552781444709577,1.0
AKNAD1,-0.056079913,-21.655266,0.9552781444709577,1.0
GUCA1A,-0.056079913,-21.756517,0.9552781444709577,1.0
TMEM119,-0.056079913,-22.731134,0.9552781444709577,1.0
CLIC5,-0.056079913,-20.712742,0.9552781444709577,1.0
STX18-AS1,-0.056079913,-20.743744,0.9552781444709577,1.0
PEX14,-0.056079913,-0.44019192,0.9552781444709577,1.0
OSBP2,-0.056079913,-21.67116,0.9552781444709577,1.0
IGHEP2,-0.056079913,-20.728882,0.9552781444709577,1.0
MARVELD2,-0.056079913,-20.818497,0.9552781444709577,1.0
CUX2,-0.056079913,-21.601467,0.9552781444709577,1.0
ZFP92,-0.056079913,-21.115028,0.9552781444709577,1.0
CTTN,-0.056079913,-21.557138,0.9552781444709577,1.0
CCL5,-0.056366038,0.036971513,0.955050212667955,1.0
STK11,-0.05665216,0.45616594,0.9548222845409072,1.0
RASA1,-0.057224404,0.13729,0.9543664393890758,1.0
CEP250,-0.057224404,0.52627593,0.9543664393890758,1.0
AP2A1,-0.057224404,0.20665419,0.9543664393890758,1.0
BLOC1S3,-0.057224404,-0.29674792,0.9543664393890758,1.0
FAM53C,-0.057224404,-0.038253073,0.9543664393890758,1.0
MRPS23,-0.05836889,0.12784164,0.9534547940152099,1.0
OGFR,-0.05836889,0.052503422,0.9534547940152099,1.0
DNAJC8,-0.058655012,0.05291995,0.9532268921405949,1.0
DUS4L,-0.058655012,-1.0628644,0.9532268921405949,1.0
SDF2,-0.058941133,0.17556363,0.9529989940907085,1.0
LAMTOR3,-0.058941133,0.111630015,0.9529989940907085,1.0
POLG,-0.058941133,0.20945099,0.9529989940907085,1.0
HARS,-0.059227258,0.1076235,0.9527710998841438,1.0
NFYA,-0.059227258,0.15182082,0.9527710998841438,1.0
C17orf58,-0.0597995,-0.10367186,0.9523153230753441,1.0
ZFP3,-0.060657866,1.4349428,0.9516316871518148,1.0
KISS1R,-0.060657866,0.5077261,0.9516316871518148,1.0
CSNK2A2,-0.060657866,-0.06992587,0.9516316871518148,1.0
P4HA2,-0.060657866,0.66617084,0.9516316871518148,1.0
ATXN2,-0.060657866,-0.058634926,0.9516316871518148,1.0
TXNRD3,-0.060657866,0.05442941,0.9516316871518148,1.0
ZNF530,-0.060657866,0.4152442,0.9516316871518148,1.0
OPLAH,-0.060657866,1.5459884,0.9516316871518148,1.0
LRRIQ3,-0.060657866,0.46792772,0.9516316871518148,1.0
MX2,-0.060943987,0.19000308,0.9514038163955694,1.0
ZNF441,-0.061230112,0.4036709,0.9511759496127665,1.0
PLEKHA4,-0.061230112,-0.1585984,0.9511759496127665,1.0
C16orf95,-0.061230112,0.33025715,0.9511759496127665,1.0
ZBTB39,-0.061230112,-0.18020275,0.9511759496127665,1.0
ZNF773,-0.061230112,-0.14342844,0.9511759496127665,1.0
ACAD11,-0.061230112,0.1818048,0.9511759496127665,1.0
FDXACB1,-0.061230112,-0.39376593,0.9511759496127665,1.0
L3MBTL4-AS1,-0.061230112,0.25820258,0.9511759496127665,1.0
TMEM52B,-0.061230112,-0.009890764,0.9511759496127665,1.0
AGR2,-0.061230112,0.009995338,0.9511759496127665,1.0
IGF1R,-0.061230112,0.27405944,0.9511759496127665,1.0
THSD1,-0.061802354,-0.43345392,0.9507202280418277,1.0
GDPD5,-0.061802354,0.14026304,0.9507202280418277,1.0
DEPDC7,-0.061802354,0.065855734,0.9507202280418277,1.0
WDR24,-0.061802354,0.8774456,0.9507202280418277,1.0
CRACR2A,-0.061802354,-0.1602762,0.9507202280418277,1.0
WBP2NL,-0.0623746,-0.62456566,0.9502645225876654,1.0
WWC3,-0.0623746,-0.05303741,0.9502645225876654,1.0
SIRPD,-0.0623746,-0.67149544,0.9502645225876654,1.0
MKS1,-0.0623746,-0.5131563,0.9502645225876654,1.0
ADI1,-0.0623746,0.050719455,0.9502645225876654,1.0
HEXA-AS1,-0.0623746,-0.6849323,0.9502645225876654,1.0
ARHGEF10,-0.0623746,-0.69232535,0.9502645225876654,1.0
ZNF674,-0.0623746,-0.774078,0.9502645225876654,1.0
KLF13,-0.062660724,0.29124117,0.9500366759508297,1.0
AC092171.4,-0.06294684,-0.9486909,0.9498088333989313,1.0
DNAJC18,-0.06294684,-0.6558039,0.9498088333989313,1.0
C1orf115,-0.06294684,-0.4448616,0.9498088333989313,1.0
IFT81,-0.06294684,-0.77220064,0.9498088333989313,1.0
IQGAP3,-0.06294684,-0.68378204,0.9498088333989313,1.0
CCR10,-0.06294684,-0.96489054,0.9498088333989313,1.0
POU5F2,-0.06294684,-0.5493319,0.9498088333989313,1.0
NT5DC3,-0.06294684,-0.5835489,0.9498088333989313,1.0
LCA5,-0.06294684,-0.8750988,0.9498088333989313,1.0
CCSAP,-0.06294684,0.4873261,0.9498088333989313,1.0
ZNF510,-0.06294684,-1.0953693,0.9498088333989313,1.0
MIR99AHG,-0.06351909,-0.97254837,0.9493531606242609,1.0
SEC24B,-0.06351909,-0.35601735,0.9493531606242609,1.0
TRGV5,-0.06351909,-0.8340362,0.9493531606242609,1.0
AKR1C3,-0.06351909,-1.104044,0.9493531606242609,1.0
ABCF2,-0.06351909,-0.75047183,0.9493531606242609,1.0
LSMEM1,-0.06351909,-0.75463456,0.9493531606242609,1.0
AC007325.4,-0.06351909,0.57925147,0.9493531606242609,1.0
HNRNPA1L2,-0.06351909,-0.81952846,0.9493531606242609,1.0
ZCCHC4,-0.06351909,0.65841275,0.9493531606242609,1.0
DSN1,-0.06409133,0.33389798,0.9488975044122736,1.0
TRAC,-0.06409133,0.5728794,0.9488975044122736,1.0
AK9,-0.06409133,0.35820615,0.9488975044122736,1.0
NAB2,-0.06409133,0.02544919,0.9488975044122736,1.0
B3GNT8,-0.06409133,-1.3639246,0.9488975044122736,1.0
IGSF21,-0.06409133,-0.9013612,0.9488975044122736,1.0
TBX19,-0.06409133,0.32027823,0.9488975044122736,1.0
MTBP,-0.06409133,-0.7904648,0.9488975044122736,1.0
LINC01353,-0.064663574,-1.113552,0.9484418649115727,1.0
ZNF529-AS1,-0.064663574,0.25222456,0.9484418649115727,1.0
AMY2B,-0.064663574,-1.7709149,0.9484418649115727,1.0
ELF3,-0.064663574,-1.6478344,0.9484418649115727,1.0
SLC35A5,-0.064663574,0.00029899387,0.9484418649115727,1.0
USPL1,-0.064663574,-0.041746378,0.9484418649115727,1.0
AGAP6,-0.064663574,0.7764708,0.9484418649115727,1.0
JAK3,-0.0649497,0.44212806,0.9482140514743886,1.0
LANCL2,-0.065235816,0.07761174,0.9479862422707449,1.0
CAMP,-0.065235816,-1.5153508,0.9479862422707449,1.0
MED12L,-0.065235816,-2.0606563,0.9479862422707449,1.0
RNF144A,-0.065235816,-1.1356623,0.9479862422707449,1.0
ZNF23,-0.065235816,-2.1081297,0.9479862422707449,1.0
OSGEPL1,-0.065235816,0.067711815,0.9479862422707449,1.0
C16orf72,-0.065235816,0.1380055,0.9479862422707449,1.0
UNC45A,-0.065808065,0.19486332,0.9475306366383603,1.0
CDC42BPA,-0.065808065,0.101982474,0.9475306366383603,1.0
MKL2,-0.06638031,0.2386271,0.9470750481629728,1.0
AGBL5,-0.06638031,-0.17386658,0.9470750481629728,1.0
GMIP,-0.06638031,0.1751838,0.9470750481629728,1.0
PILRB,-0.06666643,-0.10520476,0.9468472604055713,1.0
TUT1,-0.06695255,0.4292866,0.946619476993119,1.0
UMAD1,-0.06723867,0.26924774,0.9463916979441802,1.0
ETV2,-0.0675248,-0.10681762,0.9461639232773185,1.0
TMEM237,-0.0675248,-0.26656455,0.9461639232773185,1.0
MYD88,-0.067810915,0.025174823,0.945936153011096,1.0
FBXL19,-0.06809704,-0.122344956,0.9457083871640741,1.0
MAP7D3,-0.06809704,0.13418186,0.9457083871640741,1.0
SLC48A1,-0.06809704,0.11160949,0.9457083871640741,1.0
FGD5-AS1,-0.06809704,0.023825822,0.9457083871640741,1.0
PUSL1,-0.06809704,0.25010157,0.9457083871640741,1.0
STAMBPL1,-0.06809704,0.162751,0.9457083871640741,1.0
SCLY,-0.06866928,-0.44667736,0.9452528688018711,1.0
SUMO4,-0.06866928,-0.513833,0.9452528688018711,1.0
UBE3A,-0.06895541,0.12730417,0.945025116323807,1.0
TM2D2,-0.069241524,0.033212617,0.9447973683391776,1.0
GLB1L,-0.069241524,0.037851065,0.9447973683391776,1.0
TAF4,-0.069241524,-0.16523828,0.9447973683391776,1.0
OPRL1,-0.06981377,-0.5444296,0.9443418859244438,1.0
ARMC8,-0.06981377,-0.113603,0.9443418859244438,1.0
ENOX2,-0.06981377,0.18850926,0.9443418859244438,1.0
ZNF688,-0.06981377,-0.28483236,0.9443418859244438,1.0
DET1,-0.06981377,0.016322808,0.9443418859244438,1.0
FCHSD1,-0.06981377,0.059201825,0.9443418859244438,1.0
AL592183.1,-0.06981377,0.22030705,0.9443418859244438,1.0
AEBP2,-0.07009989,0.27535844,0.9441141515314477,1.0
LRRC8B,-0.07009989,-0.44829434,0.9441141515314477,1.0
PI4K2B,-0.070386015,0.12176234,0.9438864217061025,1.0
DCP1A,-0.070386015,-0.09163365,0.9438864217061025,1.0
INPP5E,-0.070386015,-0.35223898,0.9438864217061025,1.0
PSME4,-0.07067214,0.2809805,0.9436586964669594,1.0
SFT2D3,-0.07095826,-0.3073249,0.9434309758325685,1.0
HIST1H2BG,-0.07095826,-0.025263868,0.9434309758325685,1.0
HIPK1-AS1,-0.071530506,-0.610448,0.9429755484522389,1.0
RBAK,-0.071530506,-0.22640727,0.9429755484522389,1.0
ABCA5,-0.071530506,0.09100195,0.9429755484522389,1.0
CASP5,-0.071530506,-0.5189626,0.9429755484522389,1.0
EBP,-0.071530506,0.029323446,0.9429755484522389,1.0
TNFRSF17,-0.071530506,0.4623024,0.9429755484522389,1.0
ZP3,-0.071530506,0.038925115,0.9429755484522389,1.0
MYCBP,-0.07181662,0.1768841,0.9427478417433947,1.0
KIF3B,-0.07210275,-0.03175971,0.9425201397134921,1.0
MED14,-0.07210275,0.15050043,0.9425201397134921,1.0
ITGA1,-0.07210275,-0.5255816,0.9425201397134921,1.0
AGL,-0.07210275,0.20452686,0.9425201397134921,1.0
MOV10,-0.07210275,0.57698256,0.9425201397134921,1.0
LINC01220,-0.07210275,-0.8423685,0.9425201397134921,1.0
PLEKHG3,-0.07210275,-1.1058147,0.9425201397134921,1.0
NEK2,-0.07267499,-0.64402246,0.9420647497646887,1.0
TBCE,-0.07267499,0.35476357,0.9420647497646887,1.0
LGALS4,-0.07267499,-0.5188205,0.9420647497646887,1.0
NCDN,-0.07267499,-0.73587644,0.9420647497646887,1.0
VCAM1,-0.07267499,0.45092708,0.9420647497646887,1.0
TULP3,-0.07267499,-1.067347,0.9420647497646887,1.0
ST20-AS1,-0.07267499,0.073491335,0.9420647497646887,1.0
TNRC6A,-0.07267499,0.18617924,0.9420647497646887,1.0
MROH6,-0.07324724,0.04377612,0.9416093787541707,1.0
TMEM140,-0.07324724,-0.5866134,0.9416093787541707,1.0
