names,scores,logfoldchanges,pvals,pvals_adj
RP4-666F24.3,0.07085136,4.3195777,0.9435160498203528,1.0
TLL2,0.07085136,4.3195777,0.9435160498203528,1.0
RP11-932O9.10,0.07085136,4.3195777,0.9435160498203528,1.0
CTD-2331H12.7,0.07085136,4.3195777,0.9435160498203528,1.0
LCNL1,0.07085136,4.3195777,0.9435160498203528,1.0
APOL1,0.07084781,-0.010152446,0.9435188784888066,1.0
IL13,0.07084781,3.734586,0.9435188784888066,1.0
CRYBB1,0.07069143,0.68861926,0.9436433406054112,1.0
PTCH2,0.070687875,0.6769969,0.9436461693058816,1.0
MLXIPL,0.070663,0.92727137,0.9436659702290716,1.0
STARD4-AS1,0.070663,0.92727137,0.9436659702290716,1.0
AC009133.14,0.070663,0.92727137,0.9436659702290716,1.0
AC097724.3,0.070663,0.92727137,0.9436659702290716,1.0
RP11-434H6.6,0.070663,0.92727137,0.9436659702290716,1.0
RP1-62O9.3,0.070663,0.92727137,0.9436659702290716,1.0
RP11-80H8.4,0.070663,0.92727137,0.9436659702290716,1.0
SLC25A15,0.070663,0.92727137,0.9436659702290716,1.0
GJC1,0.070663,0.92727137,0.9436659702290716,1.0
AC008753.6,0.07065589,0.8932897,0.9436716276420916,1.0
LDHC,0.07065589,0.8932897,0.9436716276420916,1.0
SLC25A34,0.07065589,0.8932897,0.9436716276420916,1.0
RP11-861A13.4,0.07064878,0.86008847,0.9436772850579529,1.0
RN7SL452P,0.07062746,0.7344201,0.9436942573225823,1.0
RDH5,0.07062035,0.53949076,0.9436999147498063,1.0
MTX3,0.07047463,0.5469965,0.9438158926333449,1.0
F2RL1,0.07046397,0.51216227,0.943824378866738,1.0
DZANK1,0.07045331,0.51216227,0.9438328651065068,1.0
CBFA2T3,0.070200965,0.16991377,0.9440337079730022,1.0
SLX4IP,0.07000904,0.24898413,0.9441864640851788,1.0
BABAM1,0.07000193,-0.019202258,0.9441921217584145,1.0
RSRC1,0.069969945,-0.015906096,0.9442175813228091,1.0
ACADS,0.06989531,-0.018340472,0.944276987194615,1.0
C14orf169,0.06987043,0.07134556,0.9442967892207678,1.0
MAST2,0.06986687,0.21790117,0.944299618084457,1.0
CSRP2BP,0.06986687,0.2320452,0.944299618084457,1.0
NAT6,0.06978158,0.20389313,0.9443675110236511,1.0
ZBTB41,0.069760256,0.19693927,0.9443844843216125,1.0
GPR89A,0.06959676,0.17838934,0.9445146137776039,1.0
MED25,0.06951502,0.07167549,0.9445796790610655,1.0
CDK5RAP1,0.06939773,0.027541636,0.9446730342439075,1.0
TEX2,0.069390625,0.1494391,0.944678692158211,1.0
CASP8AP2,0.06933731,0.04897027,0.9447211266044225,1.0
POC5,0.06927689,0.124434985,0.9447692191664144,1.0
MTA1,0.06921292,0.0044741426,0.9448201409220496,1.0
HIST1H1A,0.06898901,4.3208885,0.9449983688410173,1.0
RP11-545M17.1,0.0689819,3.734586,0.9450040269153261,1.0
RN7SL846P,0.0689819,3.734586,0.9450040269153261,1.0
RP11-384K6.6,0.0689819,3.734586,0.9450040269153261,1.0
OTUD7A,0.0689819,3.734586,0.9450040269153261,1.0
ACSBG1,0.0689819,3.734586,0.9450040269153261,1.0
RP11-387D10.2,0.0689819,3.734586,0.9450040269153261,1.0
RP11-155G14.6,0.0689819,3.734586,0.9450040269153261,1.0
ARL9,0.0689819,3.734586,0.9450040269153261,1.0
PZP,0.0689819,3.734586,0.9450040269153261,1.0
RP11-531A24.5,0.0689819,3.734586,0.9450040269153261,1.0
NRG2,0.0689819,3.734586,0.9450040269153261,1.0
PCSK1,0.0689819,3.734586,0.9450040269153261,1.0
RP11-204L24.2,0.0689819,3.734586,0.9450040269153261,1.0
OTOF,0.0689819,3.734586,0.9450040269153261,1.0
AC012314.8,0.0689819,3.734586,0.9450040269153261,1.0
MT-TF,0.0689819,3.734586,0.9450040269153261,1.0
SOX18,0.0689819,3.734586,0.9450040269153261,1.0
RP11-611O2.1,0.0689819,3.734586,0.9450040269153261,1.0
CTD-2651B20.6,0.0689819,3.734586,0.9450040269153261,1.0
AC007880.1,0.0689819,3.734586,0.9450040269153261,1.0
RP11-337A23.3,0.0689819,3.734586,0.9450040269153261,1.0
RP11-534L20.5,0.0689819,3.734586,0.9450040269153261,1.0
SNORA36A,0.0689819,3.734586,0.9450040269153261,1.0
GPR113,0.0689819,3.734586,0.9450040269153261,1.0
TPO,0.0689819,3.734586,0.9450040269153261,1.0
SPATA17,0.0689819,3.734586,0.9450040269153261,1.0
AC024592.12,0.0689819,3.734586,0.9450040269153261,1.0
RP11-251G23.5,0.0689819,3.734586,0.9450040269153261,1.0
AC092669.3,0.0689819,3.734586,0.9450040269153261,1.0
PI16,0.06897835,3.3195167,0.945006855953521,1.0
RP11-342I1.2,0.068932146,1.4139675,0.945043633513155,1.0
RP13-884E18.2,0.068928584,1.7371653,0.9450464625610564,1.0
TOR1B,0.06887172,0.10983552,0.9450917274217117,1.0
DNA2,0.068793535,0.8932897,0.9451539668945448,1.0
RP11-259N19.1,0.068793535,0.8932897,0.9451539668945448,1.0
WDR35,0.068793535,0.8932897,0.9451539668945448,1.0
CCDC171,0.068793535,0.8932897,0.9451539668945448,1.0
KCNJ15,0.06878642,0.86008847,0.9451596250450454,1.0
AC034220.3,0.06878642,0.70463836,0.9451596250450454,1.0
ZNF793,0.06878642,0.86008847,0.9451596250450454,1.0
PAM16,0.06877931,0.8276326,0.9451652831983126,1.0
HOXB4,0.06876865,0.6314163,0.9451737704334,1.0
ALDH1A2,0.06874377,0.6188054,0.9451935740061369,1.0
C2CD5,0.068654925,0.09923725,0.9452643013280252,1.0
PPP5D1,0.06858384,0.49505436,0.9453208834962078,1.0
CHADL,0.06855185,0.44491053,0.9453463455619012,1.0
RP11-138I1.2,0.06854119,0.41242027,0.9453548329295409,1.0
KDM4B,0.06848432,0.006097361,0.9454000989950185,1.0
ZNF615,0.0684168,0.37703407,0.945453852676726,1.0
IGLV7-43,0.06840258,0.36531788,0.9454651692729493,1.0
MXRA7,0.068388365,0.35369548,0.9454764858801775,1.0
ARL8A,0.068249755,-0.009409907,0.9455868233769027,1.0
TBCCD1,0.068192884,0.2750826,0.9456320903443037,1.0
MARVELD1,0.06818222,0.09096323,0.9456405779202383,1.0
KIAA0020,0.06807915,0.021635724,0.9457226248055767,1.0
DDX27,0.06807204,-0.14783442,0.9457282832326934,1.0
ZKSCAN8,0.06799741,0.22495602,0.9457876968826686,1.0
BLMH,0.06762067,-0.008264928,0.9460875989494563,1.0
QSOX1,0.067311466,0.11203647,0.9463337506959956,1.0
PLA1A,0.06730436,0.027794566,0.9463394094171673,1.0
LANCL2,0.067293696,0.10473491,0.9463478975040007,1.0
MAP3K7,0.067272365,0.09466355,0.9463648736959376,1.0
TRAPPC2P1,0.06724038,0.069426864,0.9463903380295031,1.0
TEPP,0.06712665,4.3208885,0.9464808783255657,1.0
MMRN1,0.06711243,3.3195167,0.9464921959111993,1.0
RP11-498E2.7,0.06711243,3.3195167,0.9464921959111993,1.0
CTD-2132N18.4,0.06711243,3.3195167,0.9464921959111993,1.0
IGKV1D-43,0.06711243,3.3195167,0.9464921959111993,1.0
AL020996.1,0.06711243,3.3195167,0.9464921959111993,1.0
HSPB8,0.06711243,3.3195167,0.9464921959111993,1.0
LIPC,0.06711243,3.3195167,0.9464921959111993,1.0
C1orf226,0.06711243,3.3195167,0.9464921959111993,1.0
RP11-166D19.1,0.06711243,3.3195167,0.9464921959111993,1.0
RP11-483L5.1,0.06711243,3.3195167,0.9464921959111993,1.0
PI15,0.06711243,3.3195167,0.9464921959111993,1.0
RP11-168O16.1,0.06711243,3.3195167,0.9464921959111993,1.0
RP11-169E6.1,0.06711243,3.3195167,0.9464921959111993,1.0
ERC2,0.06711243,3.3195167,0.9464921959111993,1.0
FLRT2,0.06711243,3.3195167,0.9464921959111993,1.0
RP11-347C18.5,0.06711243,3.3195167,0.9464921959111993,1.0
VEGFC,0.06711243,3.3195167,0.9464921959111993,1.0
RP11-864I4.4,0.06711243,3.3195167,0.9464921959111993,1.0
STK24-AS1,0.06711243,3.3195167,0.9464921959111993,1.0
RP4-562J12.2,0.06711243,3.3195167,0.9464921959111993,1.0
FBXO15,0.06711243,3.3195167,0.9464921959111993,1.0
RP11-16P6.1,0.06711243,3.3195167,0.9464921959111993,1.0
CAPN13,0.06711243,3.3195167,0.9464921959111993,1.0
POMK,0.06711243,3.3195167,0.9464921959111993,1.0
RP11-474G23.2,0.06711243,3.3195167,0.9464921959111993,1.0
CHRNA1,0.06711243,3.3195167,0.9464921959111993,1.0
HYAL1,0.06711243,3.3195167,0.9464921959111993,1.0
RP11-794M8.1,0.06711243,3.3195167,0.9464921959111993,1.0
CITF22-1A6.3,0.06711243,3.3195167,0.9464921959111993,1.0
GRHL2,0.06711243,3.3195167,0.9464921959111993,1.0
KHDRBS2,0.06711243,3.3195167,0.9464921959111993,1.0
CTD-2651B20.1,0.06711243,3.3195167,0.9464921959111993,1.0
RNU6-946P,0.06711243,3.3195167,0.9464921959111993,1.0
ZNF26,0.06711243,3.3195167,0.9464921959111993,1.0
RP1-212G6.7,0.06711243,3.3195167,0.9464921959111993,1.0
CTC-523E23.11,0.06710888,2.9975557,0.946495025309295,1.0
TSPAN7,0.06705912,1.3511629,0.9465346369534777,1.0
ZFPL1,0.06700226,0.11662683,0.9465799075658105,1.0
MED24,0.06696671,0.09808174,0.9466082017861193,1.0
RP11-305K5.1,0.066924065,0.86008847,0.9466421549393788,1.0
RP11-167N5.5,0.066924065,0.86008847,0.9466421549393788,1.0
RP11-326C3.12,0.066924065,0.86008847,0.9466421549393788,1.0
STK32B,0.066924065,0.86008847,0.9466421549393788,1.0
SLC2A5,0.066924065,0.7506561,0.9466421549393788,1.0
HSD11B2,0.066924065,0.86008847,0.9466421549393788,1.0
RP11-448G15.3,0.06691696,0.8276326,0.9466478138076789,1.0
LINC01001,0.06691696,0.8276326,0.9466478138076789,1.0
LMO7,0.06691696,0.8276326,0.9466478138076789,1.0
PTPN13,0.06691696,0.8276326,0.9466478138076789,1.0
RP5-1092A3.4,0.06690274,0.76482815,0.9466591315523543,1.0
ZNF501,0.066895634,0.7344201,0.9466647904287288,1.0
NFIB,0.066895634,0.67545766,0.9466647904287288,1.0
CACFD1,0.0667357,0.51216227,0.9467921158580096,1.0
NRL,0.06666106,0.39644432,0.9468515348569521,1.0
RAB13,0.066629075,0.2415033,0.9468770002327317,1.0
ZNF174,0.066518895,0.34216544,0.9469647147201271,1.0
FAM20B,0.066472694,0.06412698,0.9470014984062197,1.0
KIF3B,0.06628432,0.22530076,0.9471514638332451,1.0
PIGL,0.066270106,0.14903544,0.9471627820547389,1.0
ZNF528,0.066252336,0.23184179,0.947176929846601,1.0
ERI1,0.06588626,0.033259414,0.9474683780583032,1.0
FCER2,0.065836504,0.13173395,0.9475079929218805,1.0
C12orf44,0.06577964,-0.11075914,0.9475532672105836,1.0
HINT2,0.06577253,-0.08462688,0.9475589265085823,1.0
DBF4,0.06554862,-0.070216075,0.9477371957484134,1.0
RN7SK,0.06554507,0.71825343,0.9477400254400057,1.0
COQ10B,0.06553796,0.11789491,0.9477456848251679,1.0
ZNF101,0.06548109,0.10963512,0.9477909600013541,1.0
RP11-305O6.3,0.06524297,2.9975557,0.9479805516310507,1.0
SDR16C5,0.06524297,2.9975557,0.9479805516310507,1.0
TMEM200B,0.06524297,2.9975557,0.9479805516310507,1.0
RP11-91K11.2,0.06524297,2.9975557,0.9479805516310507,1.0
PEX5L,0.06524297,2.9975557,0.9479805516310507,1.0
MRAP2,0.06524297,2.9975557,0.9479805516310507,1.0
SLC52A3,0.06524297,2.9975557,0.9479805516310507,1.0
CTD-2231E14.8,0.06524297,2.9975557,0.9479805516310507,1.0
KDM4D,0.06524297,2.9975557,0.9479805516310507,1.0
AC004775.5,0.06524297,2.9975557,0.9479805516310507,1.0
RP11-360L9.7,0.06524297,2.9975557,0.9479805516310507,1.0
PIWIL1,0.06524297,2.9975557,0.9479805516310507,1.0
PADI6,0.06524297,2.9975557,0.9479805516310507,1.0
SNORA68,0.06524297,2.9975557,0.9479805516310507,1.0
ZNF709,0.06524297,2.9975557,0.9479805516310507,1.0
HOXD9,0.06524297,2.9975557,0.9479805516310507,1.0
RP11-624M8.1,0.06524297,2.9975557,0.9479805516310507,1.0
SYDE2,0.06524297,2.9975557,0.9479805516310507,1.0
FAM69B,0.06524297,2.9975557,0.9479805516310507,1.0
RP11-408H1.3,0.06524297,2.9975557,0.9479805516310507,1.0
CTB-161C1.1,0.06524297,2.9975557,0.9479805516310507,1.0
CTC-365E16.1,0.06524297,2.9975557,0.9479805516310507,1.0
C2CD4A,0.06524297,2.9975557,0.9479805516310507,1.0
RP11-195B17.1,0.06524297,2.9975557,0.9479805516310507,1.0
LOXL4,0.06524297,2.9975557,0.9479805516310507,1.0
CCL25,0.06524297,2.9975557,0.9479805516310507,1.0
IL12RB2,0.06524297,2.9975557,0.9479805516310507,1.0
HOTTIP,0.06524297,2.9975557,0.9479805516310507,1.0
RP13-131K19.7,0.06524297,2.9975557,0.9479805516310507,1.0
RP11-444D3.1,0.06524297,2.9975557,0.9479805516310507,1.0
AC022007.5,0.06524297,2.9975557,0.9479805516310507,1.0
ABHD12B,0.06524297,2.9975557,0.9479805516310507,1.0
CARD17,0.06524297,2.9975557,0.9479805516310507,1.0
PLA2R1,0.06524297,2.9975557,0.9479805516310507,1.0
RP11-818O24.3,0.06524297,2.9975557,0.9479805516310507,1.0
HOXA4,0.06524297,2.9975557,0.9479805516310507,1.0
MYBPC2,0.06524297,2.9975557,0.9479805516310507,1.0
SOWAHA,0.06524297,2.9975557,0.9479805516310507,1.0
RP11-1277A3.3,0.06524297,2.9975557,0.9479805516310507,1.0
RP11-135A24.4,0.06524297,2.9975557,0.9479805516310507,1.0
RP11-282O18.3,0.06524297,2.9975557,0.9479805516310507,1.0
RP11-126L15.4,0.065239415,2.734488,0.9479833813792032,1.0
RP13-890H12.2,0.065239415,2.734488,0.9479833813792032,1.0
RP11-37C7.3,0.065239415,2.734488,0.9479833813792032,1.0
CLEC1B,0.06523586,1.8598492,0.947986211128012,1.0
APBB2,0.065200314,1.3511629,0.9480145086521787,1.0
CAMP,0.0651861,1.2617925,0.9480258276802082,1.0
ENO1-AS1,0.065054595,0.8276326,0.9481305291864526,1.0
CTD-3099C6.9,0.065054595,0.8276326,0.9481305291864526,1.0
RP11-378A13.2,0.065054595,0.8276326,0.9481305291864526,1.0
CCDC93,0.064990625,0.004165619,0.9481814653783351,1.0
AGA,0.06497641,0.09864554,0.9481927845608541,1.0
MEI1,0.064884,0.048208356,0.9482663595019897,1.0
AGAP6,0.06486623,0.49505436,0.9482805085797247,1.0
TFB2M,0.064777374,0.055771843,0.9483512542129577,1.0
ULK1,0.06468142,0.2907851,0.9484276599541878,1.0
HMGA1P4,0.06463521,0.31937656,0.9484644480728529,1.0
RP11-421E14.2,0.06459256,0.25308093,0.9484984064337497,1.0
ZNF248,0.06459256,0.28585035,0.9484984064337497,1.0
TLE1,0.06457835,0.27484483,0.9485097259081738,1.0
MTHFSD,0.06447172,0.26633096,0.9485946222974475,1.0
HDAC9,0.06447172,0.3177508,0.9485946222974475,1.0
R3HCC1,0.0643651,-0.06813309,0.9486795192703183,1.0
TRAF3IP2-AS1,0.0643651,0.20650125,0.9486795192703183,1.0
TTC21B,0.0641945,0.18313037,0.948815355638395,1.0
KBTBD4,0.06413053,0.16945109,0.94886629466016,1.0
C9orf66,0.06413053,0.16945109,0.94886629466016,1.0
ZNF720,0.06394571,-0.030280726,0.949013453007357,1.0
STRADB,0.06360452,0.10743346,0.949285134521417,1.0
RNF41,0.06357964,0.09394387,0.9493049448628296,1.0
RHOF,0.0635512,-0.24244232,0.9493275852913851,1.0
RABAC1,0.06354765,-0.043384746,0.9493304153478312,1.0
CXCL5,0.06351211,3.9861388,0.9493587159474436,1.0
TP53BP2,0.06346591,0.0047669224,0.9493955068224391,1.0
PLA2G2C,0.06339482,3.7358596,0.9494521083792196,1.0
XXbac-BPG157A10.21,0.0633735,2.734488,0.9494690888960037,1.0
AIM1L,0.0633735,2.734488,0.9494690888960037,1.0
KRTAP5-AS1,0.0633735,2.734488,0.9494690888960037,1.0
KIAA1462,0.0633735,2.734488,0.9494690888960037,1.0
CTD-3105H18.13,0.0633735,2.734488,0.9494690888960037,1.0
SPDYE3,0.0633735,2.734488,0.9494690888960037,1.0
RP13-452N2.1,0.0633735,2.734488,0.9494690888960037,1.0
RP11-424N24.2,0.0633735,2.734488,0.9494690888960037,1.0
RP5-1157M23.2,0.0633735,2.734488,0.9494690888960037,1.0
CDHR1,0.0633735,2.734488,0.9494690888960037,1.0
AKAP2,0.0633735,2.734488,0.9494690888960037,1.0
CTD-2325P2.4,0.0633735,2.734488,0.9494690888960037,1.0
AL512428.1,0.0633735,2.734488,0.9494690888960037,1.0
HCN2,0.0633735,2.734488,0.9494690888960037,1.0
RP11-445F6.2,0.0633735,2.734488,0.9494690888960037,1.0
TRPC1,0.0633735,2.734488,0.9494690888960037,1.0
CTD-2349P21.10,0.0633735,2.734488,0.9494690888960037,1.0
HOXA3,0.0633735,2.734488,0.9494690888960037,1.0
MASP1,0.0633735,2.734488,0.9494690888960037,1.0
NRIP2,0.0633735,2.734488,0.9494690888960037,1.0
RP11-778D9.12,0.0633735,2.734488,0.9494690888960037,1.0
AP001442.2,0.0633735,2.734488,0.9494690888960037,1.0
AMZ1,0.0633735,2.734488,0.9494690888960037,1.0
CSF3,0.0633735,2.734488,0.9494690888960037,1.0
RP5-850O15.4,0.0633735,2.734488,0.9494690888960037,1.0
ZNF503-AS1,0.0633735,2.734488,0.9494690888960037,1.0
RP1-125I3.2,0.0633735,2.734488,0.9494690888960037,1.0
RP11-73M18.6,0.0633735,2.734488,0.9494690888960037,1.0
KLHL14,0.0633735,2.734488,0.9494690888960037,1.0
RP11-571L19.8,0.0633735,2.734488,0.9494690888960037,1.0
RP11-424G14.1,0.0633735,2.734488,0.9494690888960037,1.0
CTD-2203K17.1,0.0633735,2.734488,0.9494690888960037,1.0
RP11-575L7.8,0.0633735,2.734488,0.9494690888960037,1.0
CTD-2192J16.26,0.0633735,2.734488,0.9494690888960037,1.0
ZC2HC1C,0.0633735,2.734488,0.9494690888960037,1.0
ZNF497,0.0633735,2.734488,0.9494690888960037,1.0
RP11-557C18.4,0.0633735,2.734488,0.9494690888960037,1.0
CTB-175P5.4,0.0633735,2.734488,0.9494690888960037,1.0
BCDIN3D-AS1,0.0633735,2.734488,0.9494690888960037,1.0
NPIPB11,0.0633735,2.734488,0.9494690888960037,1.0
FRMPD2,0.0633735,2.734488,0.9494690888960037,1.0
RP11-379F4.6,0.0633735,2.734488,0.9494690888960037,1.0
GPR97,0.0633735,2.734488,0.9494690888960037,1.0
RP11-700J17.2,0.0633735,2.734488,0.9494690888960037,1.0
RP11-45P15.4,0.0633735,2.734488,0.9494690888960037,1.0
AC011718.2,0.0633735,2.734488,0.9494690888960037,1.0
AC007879.2,0.063369945,2.5120618,0.9494719189843656,1.0
RP11-10C24.1,0.063369945,2.5120618,0.9494719189843656,1.0
HIST1H3C,0.063369945,2.5120618,0.9494719189843656,1.0
COL24A1,0.063369945,2.5120618,0.9494719189843656,1.0
COPS3,0.06335928,-0.11470333,0.9494804092532757,1.0
E2F4,0.06326687,0.054923605,0.9495539918239883,1.0
LUC7L,0.06321712,-0.03256346,0.9495936133864422,1.0
RP11-48B3.3,0.06318513,0.7958894,0.949619084456696,1.0
ARHGAP29,0.06318513,0.7958894,0.949619084456696,1.0
ZNF155,0.06318513,0.7958894,0.949619084456696,1.0
ZNF681,0.06318513,0.7958894,0.949619084456696,1.0
HES2,0.06318513,0.7958894,0.949619084456696,1.0
AC002451.3,0.06318513,0.7958894,0.949619084456696,1.0
RP11-960L18.1,0.063178025,0.76482815,0.9496247447015221,1.0
RASSF8,0.06317092,0.7344201,0.9496304049488903,1.0
ZFP69,0.0629861,0.46143302,0.9497775722717446,1.0
CDC42BPA,0.06297544,0.44491053,0.9497860627465337,1.0
RP11-327F22.2,0.06276575,0.30811492,0.9499530432414194,1.0
ADSSL1,0.062737316,0.27484483,0.9499756848338192,1.0
RP11-386G11.10,0.062737316,0.28585035,0.9499756848338192,1.0
TRRAP,0.06273376,0.06066159,0.9499785150357094,1.0
CCM2,0.06270532,0.013174427,0.9500011566735447,1.0
CNNM3,0.06269466,0.24232014,0.9500096472981412,1.0
PSMA6,0.06265557,-0.014657639,0.9500407796368805,1.0
KATNA1,0.06260937,-0.10368565,0.95007757249916,1.0
ACAT1,0.06258093,-0.0077341315,0.9501002143134697,1.0
SPRYD7,0.06258093,-0.029967139,0.9501002143134697,1.0
NR2F6,0.062346358,0.19001848,0.9502870108170819,1.0
FDXR,0.061870106,0.08177697,0.950666272717402,1.0
TIMM44,0.061735053,-0.059583057,0.9507738266372355,1.0
ARPC1A,0.06155379,-0.018984731,0.9509181767281807,1.0
C12orf39,0.061528914,3.5134335,0.9509379896115666,1.0
MIOX,0.061504032,2.5120618,0.9509578025252814,1.0
RNU6-450P,0.061504032,2.5120618,0.9509578025252814,1.0
VSIG1,0.061504032,2.5120618,0.9509578025252814,1.0
RP4-639F20.1,0.061504032,2.5120618,0.9509578025252814,1.0
CADM3,0.061504032,2.5120618,0.9509578025252814,1.0
RP4-640H8.2,0.061504032,2.5120618,0.9509578025252814,1.0
IQSEC3,0.061504032,2.5120618,0.9509578025252814,1.0
RP11-304F15.3,0.061504032,2.5120618,0.9509578025252814,1.0
RP11-325N19.3,0.061504032,2.5120618,0.9509578025252814,1.0
HIST1H2AK,0.061504032,2.5120618,0.9509578025252814,1.0
PROX1,0.061504032,2.5120618,0.9509578025252814,1.0
LRRC37A,0.061504032,2.5120618,0.9509578025252814,1.0
CTB-167B5.2,0.061504032,2.5120618,0.9509578025252814,1.0
CA8,0.061504032,2.5120618,0.9509578025252814,1.0
MIR3191,0.061504032,2.5120618,0.9509578025252814,1.0
CTD-2245F17.3,0.061504032,2.5120618,0.9509578025252814,1.0
EDC4,0.061504032,2.5120618,0.9509578025252814,1.0
AL589743.1,0.061504032,2.5120618,0.9509578025252814,1.0
H19,0.061504032,2.5120618,0.9509578025252814,1.0
GS1-393G12.14,0.061504032,2.5120618,0.9509578025252814,1.0
MET,0.061504032,2.5120618,0.9509578025252814,1.0
MAPK8IP2,0.061504032,2.5120618,0.9509578025252814,1.0
RP11-250B2.6,0.061504032,2.5120618,0.9509578025252814,1.0
RP11-23P13.6,0.061504032,2.5120618,0.9509578025252814,1.0
RLN2,0.061504032,2.5120618,0.9509578025252814,1.0
ADAMTSL3,0.061504032,2.5120618,0.9509578025252814,1.0
RP4-773A18.4,0.061504032,2.5120618,0.9509578025252814,1.0
RP5-1115A15.1,0.061504032,2.5120618,0.9509578025252814,1.0
LINC01059,0.061504032,2.5120618,0.9509578025252814,1.0
ECT2L,0.061504032,2.5120618,0.9509578025252814,1.0
ARHGAP23,0.061504032,2.5120618,0.9509578025252814,1.0
XDH,0.061504032,2.5120618,0.9509578025252814,1.0
WTIP,0.061504032,2.5120618,0.9509578025252814,1.0
RP11-404F10.2,0.061504032,2.5120618,0.9509578025252814,1.0
PLEKHG4,0.061504032,2.5120618,0.9509578025252814,1.0
WIPF3,0.06150048,2.319383,0.9509606329440015,1.0
AF011889.2,0.06150048,2.319383,0.9509606329440015,1.0
RP11-196G18.3,0.06150048,2.319383,0.9509606329440015,1.0
ADCYAP1,0.061496925,1.8598492,0.9509634633633403,1.0
OPA1,0.061351206,-0.026971366,0.9510795110884674,1.0
RP11-473M20.7,0.061315663,0.76482815,0.9511078155691433,1.0
MEGF6,0.061315663,0.76482815,0.9511078155691433,1.0
SMOC1,0.061315663,0.76482815,0.9511078155691433,1.0
EIF3CL,0.061315663,0.76482815,0.9511078155691433,1.0
FAM150B,0.061308555,0.7344201,0.9511134764726814,1.0
TMEM121,0.061301447,0.70463836,0.9511191373786866,1.0
ASPA,0.061301447,0.70463836,0.9511191373786866,1.0
C18orf21,0.06128723,-0.015881497,0.9511304591980967,1.0
VENTX,0.061127298,0.46143302,0.951257830345655,1.0
C5,0.06110597,0.42857432,0.9512748132594852,1.0
DARC,0.061063323,0.26007324,0.9513087791535273,1.0
LINC00115,0.060896277,0.28585035,0.9514418130896651,1.0
C17orf75,0.060700804,0.2158484,0.9515974928181653,1.0
STOM,0.06068303,0.0706234,0.951611645612444,1.0
BTBD19,0.060661707,0.19815156,0.9516286289857241,1.0
LRCH1,0.060619056,0.04892824,0.951662595798185,1.0
SPATA6,0.060519543,0.19693927,0.951741852035331,1.0
RP11-792D21.2,0.060505327,-0.018166708,0.9517531743939074,1.0
AP000240.9,0.060434245,0.16945109,0.9518097863328314,1.0
SDC1,0.06028497,0.115982704,0.9519286721958305,1.0
WDR24,0.06024943,0.14355637,0.9519569785114738,1.0
LINC00476,0.060174793,0.120787635,0.9520164219715787,1.0
ANAPC10,0.06016413,0.1268691,0.9520249139162524,1.0
IQGAP2,0.059901126,-0.06855832,0.9522343836069087,1.0
SS18L1,0.059901126,0.10473491,0.9522343836069087,1.0
UBP1,0.0597945,0.010387448,0.9523193046927072,1.0
HNRNPA0,0.059787393,-0.22439377,0.952324966117688,1.0
ELL2,0.05976607,0.066653326,0.9523419504070657,1.0
AC093609.1,0.059634566,2.319383,0.9524466873362599,1.0
SMCR8,0.059634566,2.319383,0.9524466873362599,1.0
ANGPTL1,0.059634566,2.319383,0.9524466873362599,1.0
TTLL10,0.059634566,2.319383,0.9524466873362599,1.0
SLC26A4,0.059634566,2.319383,0.9524466873362599,1.0
KRT23,0.059634566,2.319383,0.9524466873362599,1.0
MESP2,0.059634566,2.319383,0.9524466873362599,1.0
U47924.27,0.059634566,2.319383,0.9524466873362599,1.0
AC135983.2,0.059634566,2.319383,0.9524466873362599,1.0
AC087294.2,0.059634566,2.319383,0.9524466873362599,1.0
RAD21-AS1,0.059634566,2.319383,0.9524466873362599,1.0
AC015987.1,0.059634566,2.319383,0.9524466873362599,1.0
CTC-349C3.1,0.059634566,2.319383,0.9524466873362599,1.0
SERF1B,0.059634566,2.319383,0.9524466873362599,1.0
RP11-309L24.9,0.059634566,2.319383,0.9524466873362599,1.0
AKR1E2,0.059634566,2.319383,0.9524466873362599,1.0
HIST1H2AB,0.059634566,2.319383,0.9524466873362599,1.0
RP11-173B14.4,0.059634566,2.319383,0.9524466873362599,1.0
GPRIN1,0.059634566,2.319383,0.9524466873362599,1.0
ETNK2,0.059634566,2.319383,0.9524466873362599,1.0
RP11-34P13.7,0.059634566,2.319383,0.9524466873362599,1.0
JMJD1C-AS1,0.059634566,2.319383,0.9524466873362599,1.0
LINC00944,0.059634566,2.319383,0.9524466873362599,1.0
ZNF23,0.059634566,2.319383,0.9524466873362599,1.0
S1PR5,0.059634566,2.319383,0.9524466873362599,1.0
SEC14L2,0.059634566,2.319383,0.9524466873362599,1.0
RP11-1000B6.5,0.059634566,2.319383,0.9524466873362599,1.0
RP11-768B22.2,0.059634566,2.319383,0.9524466873362599,1.0
RP5-977B1.11,0.059634566,2.319383,0.9524466873362599,1.0
RP3-510H16.3,0.059634566,2.319383,0.9524466873362599,1.0
AP000350.5,0.059634566,2.319383,0.9524466873362599,1.0
NPIPB3,0.059634566,2.319383,0.9524466873362599,1.0
PHLDB2,0.059631012,2.149424,0.9524495180754835,1.0
RP11-405O10.2,0.059631012,2.149424,0.9524495180754835,1.0
TM4SF19-AS1,0.059631012,2.149424,0.9524495180754835,1.0
PIFO,0.059631012,2.149424,0.9524495180754835,1.0
CBX6,0.05960258,-0.09078136,0.9524721640108672,1.0
RP11-732A19.9,0.059446197,0.7344201,0.9525967173409875,1.0
